INDEX (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
3620,1779,2458.5,84,28.235294,57.64706,85,-3.125,-0.78125,68,57.64706,57.254902,23.529411,39.215687,22.745098,0,101,4.313725,42,18,592.200012,507.400024,13.73,54.901962,0,8573,0,255
3621,1779,2458.5,84,28.235294,57.64706,85,-3.125,-0.78125,68,57.64706,63.137257,27.450981,43.529411,28.627451,0,101,9.411765,42,18,594.700012,505.799988,13.73,54.901962,0,8573,0,255
3622,1779,2458.5,84,28.235294,57.64706,85,-3.125,-0.78125,68,57.64706,63.137257,27.450981,43.529411,28.627451,0,101,9.411765,42,18,594.700012,505.799988,13.73,54.901962,0,8573,0,255
3623,1781,2549,86,28.235294,69.019608,86,-5.46875,-3.125,69,57.64706,63.137257,27.450981,43.529411,28.627451,0,101,9.411765,41,19,594.700012,505.799988,13.73,54.901962,0,8573,0,255
3624,1781,2549,86,28.235294,69.019608,86,-5.46875,-3.125,69,61.176472,63.137257,27.450981,43.529411,28.627451,0,101,9.411765,41,19,594.700012,505.799988,13.73,64.313728,0,8573,0,255
3625,1781,2549,86,28.235294,69.019608,86,-5.46875,-3.125,69,61.176472,56.862743,23.529411,39.607841,23.921568,0,101,4.313725,41,19,597.5,505.900024,13.671,64.313728,0,8573,0,255
3626,1781,2549,86,28.235294,46.666668,86,-2.34375,2.34375,47,61.176472,56.862743,23.529411,39.607841,23.921568,0,101,4.313725,41,19,597.5,505.900024,13.671,64.313728,0,8573,0,255
3627,1783,2573.25,88,24.705883,46.666668,86,-2.34375,2.34375,47,61.176472,56.862743,23.529411,39.607841,23.921568,0,101,4.313725,41,26,597.5,505.900024,13.671,64.313728,0,8573,0,255
3628,1783,2573.25,88,24.705883,46.666668,86,-2.34375,2.34375,47,61.960785,56.862743,23.529411,39.607841,23.921568,0,101,4.313725,41,26,603.400024,506.599976,13.652,43.529411,0,8573,0,255
3629,1783,2573.25,88,24.705883,46.666668,86,-2.34375,2.34375,47,61.960785,58.431374,24.705883,40.784313,24.705883,0,101,5.490196,41,26,603.400024,506.599976,13.652,43.529411,0,8573,0,255
3630,1783,2557.75,88,24.313726,46.666668,86,-2.34375,-1.5625,48,61.960785,58.431374,24.705883,40.784313,24.705883,0,101,5.490196,41,26,603.400024,506.599976,13.652,43.529411,0,8573,0,255
3631,1784,2557.75,88,24.313726,46.666668,86,-2.34375,-1.5625,48,59.607841,58.431374,24.705883,40.784313,24.705883,0,101,5.490196,41,26,603.400024,506.599976,13.652,54.117645,0,8573,0,255
3632,1784,2557.75,88,24.313726,46.666668,86,-2.34375,-1.5625,48,59.607841,58.039215,24.313726,40.392159,24.313726,0,101,5.098039,41,26,609.200012,507.599976,13.652,54.117645,0,8573,0,255
3633,1784,2557.75,88,24.313726,46.666668,86,-2.34375,-1.5625,48,59.607841,58.039215,24.313726,40.392159,24.313726,0,101,5.098039,41,26,609.200012,507.599976,13.652,54.117645,0,8573,0,255
3634,1784,2533.5,87,23.921568,44.313725,86,-2.34375,-4.6875,44,59.607841,58.039215,24.313726,40.392159,24.313726,0,101,5.098039,41,27,609.200012,507.599976,13.652,54.117645,0,8573,0,255
3635,1786,2533.5,87,23.921568,44.313725,86,-2.34375,-4.6875,44,61.960785,58.039215,24.313726,40.392159,24.313726,0,101,5.098039,41,27,609.200012,507.599976,13.652,56.862743,0,8573,0,255
3636,1786,2533.5,87,23.921568,44.313725,86,-2.34375,-4.6875,44,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.490196,41,27,614.799988,508.900024,13.652,56.862743,0,8573,0,255
3637,1786,2533.5,87,23.921568,50.980392,86,-1.5625,0.78125,44,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.490196,41,27,614.799988,508.900024,13.652,56.862743,0,8573,0,255
3638,1788,2509.25,87,26.666666,50.980392,86,-1.5625,0.78125,57,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.490196,41,24,614.799988,508.900024,13.652,56.862743,0,8573,0,255
3639,1788,2509.25,87,26.666666,50.980392,86,-1.5625,0.78125,57,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.490196,41,24,617.599976,509.700012,13.671,65.490196,0,8573,0,255
3640,1788,2509.25,87,26.666666,50.980392,86,-1.5625,0.78125,57,61.960785,61.960785,26.666666,42.745098,27.450981,0,101,8.627451,41,24,617.599976,509.700012,13.671,65.490196,0,8573,0,255
3641,1788,2535,86,27.450981,65.098038,86,-3.90625,-4.6875,66,61.960785,61.960785,26.666666,42.745098,27.450981,0,101,8.627451,41,20,617.599976,509.700012,13.671,65.490196,0,8573,0,255
3642,1790,2535,86,27.450981,65.098038,86,-3.90625,-4.6875,66,51.372547,61.960785,26.666666,42.745098,27.450981,0,101,8.627451,41,20,617.599976,509.700012,13.671,67.450981,0,8573,0,255
3643,1790,2535,86,27.450981,65.098038,86,-3.90625,-4.6875,66,51.372547,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,41,20,624.400024,512.200012,13.632,67.450981,0,8573,0,255
3644,1790,2535,86,27.450981,65.098038,86,-3.90625,-4.6875,66,51.372547,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,41,20,624.400024,512.200012,13.632,67.450981,0,8573,0,255
3645,1790,2562.5,88,27.058823,62.35294,86,-3.125,0,65,51.372547,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,40,20,624.400024,512.200012,13.632,67.450981,0,8573,0,255
3646,1792,2562.5,88,27.058823,62.35294,86,-3.125,0,65,54.901962,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,40,20,624.400024,512.200012,13.632,72.941177,0,8573,0,255
3647,1792,2562.5,88,27.058823,62.35294,86,-3.125,0,65,54.901962,61.960785,26.666666,42.745098,27.450981,0,101,8.235294,40,20,632,515.700012,13.671,72.941177,0,8573,0,255
3648,1792,2562.5,88,27.058823,63.529411,87,-3.90625,-0.78125,65,54.901962,61.960785,26.666666,42.745098,27.450981,0,101,8.235294,40,20,632,515.700012,13.671,72.941177,0,8573,0,255
3649,1794,2594.5,88,27.450981,63.529411,87,-3.90625,-0.78125,64,54.901962,61.960785,26.666666,42.745098,27.450981,0,101,8.235294,40,20,632,515.700012,13.671,72.941177,0,8573,0,255
3650,1794,2594.5,88,27.450981,63.529411,87,-3.90625,-0.78125,64,46.666668,61.960785,26.666666,42.745098,27.450981,0,101,8.235294,40,20,640,519.799988,13.73,71.764709,0,8573,0,255
3651,1794,2594.5,88,27.450981,63.529411,87,-3.90625,-0.78125,64,46.666668,61.568626,26.666666,42.745098,27.450981,0,101,8.627451,40,20,640,519.799988,13.73,71.764709,0,8573,0,255
3652,1794,2635,90,27.450981,62.35294,87,-2.34375,-6.25,63,46.666668,61.568626,26.666666,42.745098,27.450981,0,101,8.627451,40,20,640,519.799988,13.73,71.764709,0,8573,0,255
3653,1795,2635,90,27.450981,62.35294,87,-2.34375,-6.25,63,58.431374,61.568626,26.666666,42.745098,27.450981,0,101,8.627451,40,20,640,519.799988,13.73,74.117645,0,8573,0,255
3654,1795,2635,90,27.450981,62.35294,87,-2.34375,-6.25,63,58.431374,61.568626,26.274509,42.35294,27.450981,0,101,8.627451,40,20,644,522.099976,13.71,74.117645,0,8573,0,255
3655,1795,2635,90,27.450981,62.35294,87,-2.34375,-6.25,63,58.431374,61.568626,26.274509,42.35294,27.058823,0,101,8.627451,40,20,644,522.099976,13.71,74.117645,0,8574,0,255
3656,1795,2660.75,91,26.666666,60.784313,87,-1.5625,-4.6875,58,58.431374,61.568626,26.274509,42.35294,27.058823,0,101,8.627451,40,24,644,522.099976,13.71,74.117645,0,8574,0,255
3657,1797,2660.75,91,26.666666,60.784313,87,-1.5625,-4.6875,58,58.823528,61.568626,26.274509,42.35294,27.058823,0,101,8.627451,40,24,644,522.099976,13.71,62.745098,0,8574,0,255
3658,1797,2660.75,91,26.666666,60.784313,87,-1.5625,-4.6875,58,58.823528,51.372547,16.078432,31.764706,19.215687,0,101,0,40,24,651.900024,526.900024,13.73,62.745098,0,8574,0,255
3659,1797,2660.75,91,26.666666,22.352942,87,2.34375,-0.78125,58,58.823528,51.372547,16.078432,31.764706,19.215687,0,101,0,40,24,651.900024,526.900024,13.73,62.745098,0,8574,0,255
3660,1799,2575,91,21.960785,22.352942,87,2.34375,-0.78125,28,58.823528,51.372547,16.078432,31.764706,19.215687,0,101,0,40,32,651.900024,526.900024,13.73,62.745098,0,8574,0,255
3661,1799,2575,91,21.960785,22.352942,87,2.34375,-0.78125,28,53.725491,51.372547,16.078432,31.764706,19.215687,0,101,0,40,32,656.900024,530.400024,13.73,30.588236,0,8574,0,255
3662,1799,2575,91,21.960785,22.352942,87,2.34375,-0.78125,28,53.725491,55.294117,22.352942,38.039215,21.960785,0,101,3.137255,40,32,656.900024,530.400024,13.73,30.588236,0,8574,0,255
3663,1799,2555.25,89,22.745098,32.549019,87,0,-3.125,35,53.725491,55.294117,22.352942,38.039215,21.960785,0,101,3.137255,41,30,656.900024,530.400024,13.73,30.588236,0,8574,0,255
3664,1801,2555.25,89,22.745098,32.549019,87,0,-3.125,35,53.725491,55.294117,22.352942,38.039215,21.960785,0,101,3.137255,41,30,656.900024,530.400024,13.73,30.980392,0,8574,0,255
3665,1801,2555.25,89,22.745098,32.549019,87,0,-3.125,35,53.725491,55.686275,22.745098,38.431374,21.960785,0,101,3.529412,41,30,659.799988,532.799988,13.73,30.980392,0,8574,0,255
3666,1801,2555.25,89,22.745098,32.549019,87,0,-3.125,35,53.725491,55.686275,22.745098,38.431374,22.352942,0,101,3.529412,41,30,659.799988,532.799988,13.73,30.980392,0,8574,0,255
3667,1801,2513.25,87,22.352942,33.725491,87,-0.78125,2.34375,34,53.725491,55.686275,22.745098,38.431374,22.352942,0,101,3.529412,41,30,659.799988,532.799988,13.73,30.980392,0,8574,0,255
3668,1803,2513.25,87,22.352942,33.725491,87,-0.78125,2.34375,34,54.117645,55.686275,22.745098,38.431374,22.352942,0,101,3.529412,41,30,659.799988,532.799988,13.73,31.764706,0,8574,0,255
3669,1803,2513.25,87,22.352942,33.725491,87,-0.78125,2.34375,34,54.117645,58.039215,24.313726,40.392159,24.313726,0,101,5.490196,41,30,660.5,533.5,13.632,31.764706,0,8574,0,255
3670,1803,2513.25,87,22.352942,55.294117,86,-1.5625,0.78125,34,54.117645,58.039215,24.313726,40.392159,24.313726,0,101,5.490196,41,30,660.5,533.5,13.632,31.764706,0,8574,0,255
3671,1804,2503,86,25.882353,55.294117,86,-1.5625,0.78125,58,54.117645,58.039215,24.313726,40.392159,24.313726,0,101,5.490196,41,24,660.5,533.5,13.632,31.764706,0,8574,0,255
3672,1804,2503,86,25.882353,55.294117,86,-1.5625,0.78125,58,53.333332,58.039215,24.313726,40.392159,24.313726,0,101,5.490196,41,24,662,535,13.632,38.823528,0,8574,0,255
3673,1804,2503,86,25.882353,55.294117,86,-1.5625,0.78125,58,53.333332,60.784313,25.882353,41.960785,26.666666,0,101,7.45098,41,24,662,535,13.671,38.823528,0,8574,0,255
3674,1804,2550.75,86,26.274509,58.431374,86,-1.5625,-1.5625,59,53.333332,60.784313,25.882353,41.960785,26.666666,0,101,7.45098,41,23,662,535,13.671,38.823528,0,8574,0,255
3675,1806,2550.75,86,26.274509,58.431374,86,-1.5625,-1.5625,59,53.333332,60.784313,25.882353,41.960785,26.666666,0,101,7.45098,41,23,662,535,13.671,49.411766,0,8574,0,255
3676,1806,2550.75,86,26.274509,58.431374,86,-1.5625,-1.5625,59,57.254902,61.568626,26.274509,42.35294,26.666666,0,101,8.235294,41,23,664.200012,536.900024,13.671,49.411766,0,8574,0,255
3677,1806,2550.75,86,26.274509,58.431374,86,-1.5625,-1.5625,59,57.254902,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,41,23,664.200012,536.900024,13.671,49.411766,0,8574,0,255
3678,1806,2632.75,88,28.235294,63.529411,86,-3.125,1.5625,64,57.254902,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,40,20,664.200012,536.900024,13.671,49.411766,0,8574,0,255
3679,1808,2632.75,88,28.235294,63.529411,86,-3.125,1.5625,64,54.117645,61.568626,26.274509,42.35294,27.058823,0,101,8.235294,40,20,664.200012,536.900024,13.671,56.862743,0,8574,0,255
3680,1808,2632.75,88,28.235294,63.529411,86,-3.125,1.5625,64,54.117645,62.35294,26.666666,42.745098,27.843138,0,101,9.019608,40,20,667.299988,539.299988,13.671,56.862743,0,8574,0,255
3681,1808,2632.75,88,28.235294,58.039215,87,-1.5625,-2.34375,64,54.117645,62.35294,26.666666,42.745098,27.843138,0,101,9.019608,40,20,667.299988,539.299988,13.671,56.862743,0,8574,0,255
3682,1810,2726.5,91,24.313726,58.039215,87,-1.5625,-2.34375,52,54.117645,62.35294,26.666666,42.745098,27.843138,0,101,9.019608,40,26,667.299988,539.299988,13.671,56.862743,0,8574,0,255
3683,1810,2726.5,91,24.313726,58.039215,87,-1.5625,-2.34375,52,56.862743,62.35294,26.666666,42.745098,27.843138,0,101,9.019608,40,26,669.099976,540.799988,13.671,37.254902,0,8574,0,255
3684,1810,2726.5,91,24.313726,58.039215,87,-1.5625,-2.34375,52,56.862743,54.901962,21.568628,37.64706,21.568628,0,101,3.137255,40,26,669.099976,540.799988,13.671,37.254902,0,8574,0,255
3685,1810,2739,94,24.313726,28.627451,87,1.5625,1.5625,29,56.862743,54.901962,21.568628,37.64706,21.568628,0,101,3.137255,40,33,669.099976,540.799988,13.671,37.254902,0,8574,0,255
3686,1812,2739,94,21.960785,28.627451,87,1.5625,1.5625,29,56.862743,54.901962,21.568628,37.64706,21.568628,0,101,3.137255,40,33,669.099976,540.799988,13.671,28.627451,0,8574,0,255
3687,1812,2739,94,21.960785,28.627451,87,1.5625,1.5625,29,61.176472,55.686275,21.960785,37.64706,21.568628,0,101,3.137255,40,33,671.400024,542.799988,13.691,28.627451,0,8574,0,255
3688,1812,2739,94,21.960785,28.627451,87,1.5625,1.5625,29,61.176472,55.686275,21.960785,38.039215,22.352942,0,101,3.137255,40,33,671.400024,542.799988,13.691,28.627451,0,8574,0,255
3689,1812,2725,95,21.960785,29.803921,86,0.78125,-1.5625,29,61.176472,55.686275,21.960785,38.039215,22.352942,0,101,3.137255,41,33,671.400024,542.799988,13.691,28.627451,0,8574,0,255
3690,1813,2725,95,21.960785,29.803921,86,0.78125,-1.5625,29,72.549019,55.686275,21.960785,38.039215,22.352942,0,101,3.137255,41,33,671.400024,542.799988,13.691,38.431374,0,8574,0,255
3691,1813,2725,95,21.960785,29.803921,86,0.78125,-1.5625,29,72.549019,54.901962,21.960785,38.039215,21.960785,0,101,2.745098,41,33,671.900024,543.900024,13.671,38.431374,0,8574,0,255
3692,1813,2725,95,21.960785,57.64706,86,0.78125,0.78125,29,72.549019,54.901962,21.960785,38.039215,21.960785,0,101,2.745098,41,33,671.900024,543.900024,13.671,38.431374,0,8574,0,255
3693,1815,2749,94,26.274509,57.64706,86,-1.5625,0.78125,56,72.549019,54.901962,21.960785,38.039215,21.960785,0,101,2.745098,41,25,671.900024,543.900024,13.671,38.431374,0,8574,0,255
3694,1815,2749,94,26.274509,57.64706,86,-1.5625,0.78125,56,78.431374,54.901962,21.960785,38.039215,21.960785,0,101,2.745098,41,25,672.5,544.700012,13.671,40.784313,0,8574,0,255
3695,1815,2749,94,26.274509,57.64706,86,-1.5625,0.78125,56,78.431374,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,41,25,672.5,544.700012,13.75,40.784313,0,8574,0,255
3696,1815,2806.25,95,26.274509,56.470589,86,-1.5625,-2.34375,57,78.431374,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,40,25,672.5,544.700012,13.75,40.784313,0,8574,0,255
3697,1817,2806.25,95,26.666666,56.470589,86,-1.5625,-2.34375,57,78.431374,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,40,25,672.5,544.700012,13.75,40.784313,0,8574,0,255
3698,1817,2806.25,95,26.666666,56.470589,86,-1.5625,-2.34375,57,75.294121,61.176472,26.274509,42.35294,27.450981,0,101,7.843137,40,25,673.200012,546.099976,13.73,43.92157,0,8574,0,255
3699,1817,2806.25,95,26.666666,56.470589,86,-1.5625,-2.34375,57,75.294121,61.176472,25.882353,41.960785,27.058823,0,101,7.843137,40,25,673.200012,546.099976,13.73,43.92157,0,8574,0,255
3700,1817,2860,97,27.058823,55.686275,86,-1.5625,0,56,75.294121,61.176472,25.882353,41.960785,27.058823,0,101,7.843137,40,25,673.200012,546.099976,13.73,43.92157,0,8574,0,255
3701,1819,2860,97,27.058823,55.686275,86,-1.5625,0,56,72.15686,61.176472,25.882353,41.960785,27.058823,0,101,7.843137,40,25,673.200012,546.099976,13.73,54.901962,0,8574,0,255
3702,1819,2860,97,27.058823,55.686275,86,-1.5625,0,56,72.15686,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,40,25,675,546.900024,13.73,54.901962,0,8574,0,255
3703,1819,2860,97,27.058823,74.509804,86,-1.5625,0,56,72.15686,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,40,25,675,546.900024,13.73,54.901962,0,8574,0,255
3704,1821,2927.25,99,30.980392,74.509804,86,-5.46875,-2.34375,74,72.15686,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,40,18,675,546.900024,13.73,54.901962,0,8574,0,255
3705,1821,2927.25,99,30.980392,74.509804,86,-5.46875,-2.34375,74,74.509804,61.568626,26.274509,42.35294,27.450981,0,101,8.235294,40,18,678.099976,549.400024,13.73,58.039215,0,8574,0,255
3706,1821,2927.25,99,30.980392,74.509804,86,-5.46875,-2.34375,74,74.509804,65.490196,27.843138,43.92157,29.803921,0,101,10.980392,40,18,678.099976,549.400024,13.71,58.039215,0,8574,0,255
3707,1821,3026.5,103,30.980392,69.019608,86,-5.46875,3.125,70,74.509804,65.490196,27.843138,43.92157,29.803921,0,101,10.980392,40,21,678.099976,549.400024,13.71,58.039215,0,8574,0,255
3708,1822,3026.5,103,29.803921,69.019608,86,-5.46875,3.125,70,74.509804,65.490196,27.843138,43.92157,29.803921,0,101,10.980392,40,21,678.099976,549.400024,13.71,58.039215,0,8574,0,255
3709,1822,3026.5,103,29.803921,69.019608,86,-5.46875,3.125,70,65.882355,63.137257,27.843138,43.92157,29.803921,0,101,9.803922,40,21,682.799988,553.400024,13.73,69.411766,0,8574,0,255
3710,1822,3026.5,103,29.803921,69.019608,86,-5.46875,3.125,70,65.882355,63.137257,25.882353,41.568626,25.882353,0,101,9.803922,40,21,682.799988,553.400024,13.73,69.411766,0,8574,0,255
3711,1822,3071,105,25.09804,41.176472,86,-2.34375,0.78125,43,65.882355,63.137257,25.882353,41.568626,25.882353,0,101,9.803922,39,29,682.799988,553.400024,13.73,69.411766,0,8574,0,255
3712,1824,3071,105,25.09804,41.176472,86,-2.34375,0.78125,43,65.490196,63.137257,25.882353,41.568626,25.882353,0,101,9.803922,39,29,682.799988,553.400024,13.73,41.176472,0,8574,0,255
3713,1824,3071,105,25.09804,41.176472,86,-2.34375,0.78125,43,65.490196,52.156864,16.078432,31.764706,19.607843,0,101,0.784314,39,29,684.799988,556.900024,13.73,41.176472,0,8574,0,255
3714,1824,3071,105,25.09804,17.647058,86,-2.34375,0.78125,43,65.490196,52.156864,16.078432,31.764706,19.607843,0,101,0.784314,39,29,684.799988,556.900024,13.73,41.176472,0,8574,0,255
3715,1826,2994.5,105,19.607843,17.647058,86,-0.78125,0,18,65.490196,52.156864,16.078432,31.764706,19.607843,0,101,0.784314,40,10,684.799988,556.900024,13.73,41.176472,0,8574,0,255
3716,1826,2994.5,105,19.607843,17.647058,86,-0.78125,0,18,63.529411,52.156864,16.078432,31.764706,19.607843,0,101,0.784314,40,10,684.5,557.700012,13.73,0,0,8574,0,255
3717,1826,2994.5,105,19.607843,17.647058,86,-0.78125,0,18,63.529411,56.470589,22.352942,38.431374,22.745098,0,101,4.313725,40,10,684.5,557.700012,13.671,0,0,8574,0,255
3718,1826,2952.25,103,19.607843,31.372549,86,0,3.125,33,63.529411,56.470589,22.352942,38.431374,22.745098,0,101,4.313725,40,33,684.5,557.700012,13.671,0,0,8574,0,255
3719,1828,2952.25,103,23.137255,31.372549,86,0,3.125,33,63.529411,56.470589,22.352942,38.431374,22.745098,0,101,4.313725,40,33,684.5,557.700012,13.671,0,0,8574,0,255
3720,1828,2952.25,103,23.137255,31.372549,86,0,3.125,33,64.313728,56.470589,22.352942,38.431374,22.745098,0,101,3.921569,40,33,680.900024,558.5,13.671,32.941177,0,8574,0,255
3721,1828,2952.25,103,23.137255,31.372549,86,0,3.125,33,64.313728,56.470589,22.745098,38.431374,23.137255,0,101,3.921569,40,33,680.900024,558.5,13.671,32.941177,0,8574,0,255
3722,1828,2897.5,101,22.745098,32.156864,86,0,4.6875,32,64.313728,56.470589,22.745098,38.431374,23.137255,0,101,3.921569,40,33,680.900024,558.5,13.671,32.941177,0,8574,0,255
3723,1830,2897.5,101,22.745098,32.156864,86,0,4.6875,32,63.92157,56.470589,22.745098,38.431374,23.137255,0,101,3.921569,40,33,680.900024,558.5,13.671,41.176472,0,8574,0,255
3724,1830,2897.5,101,22.745098,32.156864,86,0,4.6875,32,63.92157,56.07843,22.352942,38.431374,22.745098,0,101,3.529412,40,33,677.5,558.5,13.671,41.176472,0,8574,0,255
3725,1830,2897.5,101,22.745098,31.764706,86,0,4.6875,32,63.92157,56.07843,22.352942,38.431374,22.745098,0,101,3.529412,40,33,677.5,558.5,13.671,41.176472,0,8574,0,255
3726,1832,2860,99,22.745098,31.764706,86,0,4.6875,32,63.92157,56.07843,22.352942,38.431374,22.745098,0,101,3.529412,41,32,677.5,558.5,13.671,41.176472,0,8574,0,255
3727,1832,2860,99,22.745098,31.764706,86,0,4.6875,32,61.176472,56.07843,22.352942,38.431374,22.745098,0,101,3.529412,41,32,675.900024,558.5,13.671,48.235294,0,8574,0,255
3728,1832,2860,99,22.745098,31.764706,86,0,4.6875,32,61.176472,56.470589,23.137255,39.215687,23.529411,0,101,4.313725,41,32,675.900024,557.700012,13.671,48.235294,0,8574,0,255
3729,1832,2804.5,97,22.745098,40.784313,86,-2.34375,5.46875,41,61.176472,56.470589,23.137255,39.215687,23.529411,0,101,4.313725,41,32,675.900024,557.700012,13.671,48.235294,0,8574,0,255
3730,1833,2804.5,97,24.313726,40.784313,86,-2.34375,5.46875,41,61.176472,56.470589,23.137255,39.215687,23.529411,0,101,4.313725,41,29,675.900024,557.700012,13.671,48.235294,0,8574,0,255
3731,1833,2804.5,97,24.313726,40.784313,86,-2.34375,5.46875,41,61.960785,56.470589,23.137255,39.215687,23.529411,0,101,5.490196,41,29,673,557.299988,13.671,53.725491,0,8574,0,255
3732,1833,2804.5,97,24.313726,40.784313,86,-2.34375,5.46875,41,61.960785,58.039215,23.921568,40,24.313726,0,101,5.490196,41,29,673,557.299988,13.671,53.725491,0,8574,0,255
3733,1833,2760.75,95,23.137255,46.666668,86,-2.34375,3.125,43,61.960785,58.039215,23.921568,40,24.313726,0,101,5.490196,40,29,673,557.299988,13.671,53.725491,0,8574,0,255
3734,1835,2760.75,95,23.137255,46.666668,86,-2.34375,3.125,43,62.745098,58.039215,23.921568,40,24.313726,0,101,5.490196,40,29,673,557.299988,13.671,0,0,8574,0,255
3735,1835,2760.75,95,23.137255,46.666668,86,-2.34375,3.125,43,62.745098,56.470589,23.529411,39.607841,23.529411,0,101,3.921569,40,29,670.599976,556,13.691,0,0,8574,0,255
3736,1835,2760.75,95,23.137255,46.666668,86,-2.34375,3.125,43,62.745098,56.470589,23.529411,39.607841,23.529411,0,101,3.921569,40,29,670.599976,556,13.691,0,0,8574,0,255
3737,1837,2707,93,25.09804,46.666668,86,-2.34375,-3.125,45,62.745098,56.470589,23.529411,39.607841,23.529411,0,101,3.921569,41,27,670.599976,556,13.691,0,0,8574,0,255
3738,1837,2707,93,25.09804,46.666668,86,-2.34375,-3.125,45,61.960785,56.470589,23.529411,39.607841,23.529411,0,101,3.921569,41,27,668.599976,556,13.691,28.235294,0,8574,0,255
3739,1837,2707,93,25.09804,46.666668,86,-2.34375,-3.125,45,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.882353,41,27,668.599976,554.700012,13.671,28.235294,0,8574,0,255
3740,1837,2714.75,93,25.09804,47.843136,86,-2.34375,0,46,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.882353,41,27,668.599976,554.700012,13.671,28.235294,0,8574,0,255
3741,1839,2714.75,94,24.705883,47.843136,86,-2.34375,0,46,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,5.882353,40,27,668.599976,554.700012,13.671,28.235294,0,8574,0,255
3742,1839,2714.75,94,24.705883,47.843136,86,-2.34375,0,46,61.960785,58.431374,24.313726,40.392159,24.705883,0,101,6.27451,40,27,667.5,553.5,13.671,31.372549,0,8574,0,255
3743,1839,2714.75,94,24.705883,47.843136,86,-2.34375,0,46,61.960785,58.431374,24.705883,40.392159,24.705883,0,101,6.27451,40,27,667.5,553.5,13.671,31.372549,0,8574,0,255
3744,1839,2728.75,95,25.490196,50.196079,86,-2.34375,-0.78125,49,61.960785,58.431374,24.705883,40.392159,24.705883,0,101,6.27451,40,26,667.5,553.5,13.671,31.372549,0,8574,0,255
3745,1841,2728.75,95,25.490196,50.196079,86,-2.34375,-0.78125,49,63.137257,58.431374,24.705883,40.392159,24.705883,0,101,6.27451,40,26,667.5,553.5,13.671,38.039215,0,8574,0,255
3746,1841,2728.75,95,25.490196,50.196079,86,-2.34375,-0.78125,49,63.137257,58.823528,24.705883,40.784313,25.09804,0,101,5.882353,40,26,667.299988,553,13.73,38.039215,0,8574,0,255
3747,1841,2728.75,95,25.490196,50.196079,86,-2.34375,-0.78125,49,63.137257,58.823528,24.705883,40.784313,25.09804,0,101,5.882353,40,26,667.299988,553,13.73,38.039215,0,8574,0,255
3748,1842,2721,94,19.215687,38.431374,86,0,0,26,63.137257,58.823528,24.705883,40.784313,25.09804,0,101,5.882353,40,27,667.299988,553,13.73,38.039215,0,8574,0,255
3749,1842,2721,94,19.215687,38.431374,86,0,0,26,65.098038,58.823528,24.705883,40.784313,25.09804,0,101,5.882353,40,27,666.700012,553,13.73,0,0,8574,0,255
3750,1842,2721,94,19.215687,38.431374,86,0,0,26,65.098038,51.372547,16.078432,31.764706,19.215687,0,101,0,40,27,666.700012,551.900024,13.73,0,0,8574,0,255
3751,1842,2721,94,19.215687,18.039215,86,-0.78125,0,20,65.098038,51.372547,16.078432,31.764706,19.215687,0,101,0,40,27,666.700012,551.900024,13.73,0,0,8574,0,255
3752,1844,2607,93,20,18.039215,86,-0.78125,0,20,65.098038,51.372547,16.078432,31.764706,19.215687,0,101,0,41,24,666.700012,551.900024,13.73,0,0,8574,0,255
