Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
2092,1026,1951.5,56,19.215687,21.960785,86,-1.5625,0,23,42.35294,51.372547,16.078432,31.764706,19.215687,0,102,0,40,14,530.299988,416.700012,13.828,0,0,8437,0,255,8.49311684119129,-0.555555555555555,0,0
2093,1027,1851.5,54,19.215687,21.960785,86,-1.5625,0,23,42.35294,51.372547,16.078432,31.764706,19.215687,0,102,0,40,13,530.299988,416.700012,13.828,0,0,8437,0,255,8.18979123972017,0,3126.821371875,16.1280821503679
2094,1027,1851.5,54,19.215687,21.960785,86,-1.5625,0,23,45.098038,51.372547,16.078432,31.764706,19.215687,0,102,0,40,13,522.5,415.299988,13.808,0,0,8437,0,255,8.18979123972017,0,3126.821371875,16.1280821503679
2095,1027,1851.5,54,19.215687,21.960785,86,-1.5625,0,23,45.098038,51.372547,16.078432,31.764706,18.82353,0,102,0,40,13,522.5,415.299988,13.808,0,0,8437,0,255,8.18979123972017,-0.833333333333334,0,0
2096,1027,1753,51,18.82353,21.960785,86,-1.5625,0,24,45.098038,51.372547,16.078432,31.764706,18.82353,0,102,0,41,11,522.5,415.299988,13.808,0,0,8437,0,255,7.7348028375135,0,2823.75898301505,15.3832848190495
2097,1029,1753,51,18.82353,21.960785,86,-1.5625,0,24,47.450981,51.372547,16.078432,31.764706,18.82353,0,102,0,41,11,522.5,415.299988,13.808,0,0,8437,0,255,7.7348028375135,0,2823.75898301505,15.3832848190495
2098,1029,1753,51,18.82353,21.960785,86,-1.5625,0,24,47.450981,53.333332,21.960785,37.64706,18.82353,0,102,1.176471,41,11,512.299988,412.700012,13.886,0,0,8437,0,255,7.7348028375135,0,2823.75898301505,15.3832848190495
2099,1029,1753,51,18.82353,21.960785,86,-1.5625,0,24,47.450981,53.333332,21.960785,37.64706,20.784313,0,102,1.176471,41,11,512.299988,412.700012,13.886,0,0,8437,0,255,7.7348028375135,-0.833333333333334,0,0
2100,1029,1704.5,48,19.607843,26.666666,86,1.5625,8.59375,27,47.450981,53.333332,21.960785,37.64706,20.784313,0,102,1.176471,41,26,512.299988,412.700012,13.886,0,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2472379294732
2101,1031,1704.5,48,19.607843,26.666666,86,1.5625,8.59375,27,49.411766,53.333332,21.960785,37.64706,20.784313,0,102,1.176471,41,26,512.299988,412.700012,13.886,0,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2472379294732
2102,1031,1704.5,48,19.607843,26.666666,86,1.5625,8.59375,27,49.411766,52.549019,21.17647,36.862743,20,0,102,0.784314,41,26,507.799988,411.399994,13.867,0,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2472379294732
2103,1031,1704.5,48,19.607843,29.019608,86,0.78125,2.34375,27,49.411766,52.549019,21.17647,36.862743,20,0,102,0.784314,41,26,507.799988,411.399994,13.867,0,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2472379294732
2104,1033,1703,48,19.607843,29.019608,86,0.78125,2.34375,29,49.411766,52.549019,21.17647,36.862743,20,0,102,0.784314,41,26,507.799988,411.399994,13.867,0,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2597868765631
2105,1033,1703,48,19.607843,29.019608,86,0.78125,2.34375,29,43.92157,52.549019,21.17647,36.862743,20,0,102,0.784314,41,26,501.099976,408.899994,13.867,36.07843,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2597868765631
2106,1033,1703,48,19.607843,29.019608,86,0.78125,2.34375,29,43.92157,52.156864,20.784313,36.862743,19.607843,0,102,0.784314,41,26,501.099976,408.899994,13.886,36.07843,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2597868765631
2107,1033,1700.75,48,18.82353,25.490196,86,1.5625,0.78125,25,43.92157,52.156864,20.784313,36.862743,19.607843,0,102,0.784314,41,25,501.099976,408.899994,13.886,36.07843,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2786518011389
2108,1035,1700.75,48,18.82353,25.490196,86,1.5625,0.78125,25,43.92157,52.156864,20.784313,36.862743,19.607843,0,102,0.784314,41,25,501.099976,408.899994,13.886,30.980392,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2786518011389
2109,1035,1700.75,48,18.82353,25.490196,86,1.5625,0.78125,25,43.92157,51.372547,20.392157,36.07843,19.607843,0,102,0.392157,41,25,496.5,406.600006,13.886,30.980392,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2786518011389
2110,1035,1700.75,48,18.82353,25.490196,86,1.5625,0.78125,25,43.92157,51.372547,20.392157,36.07843,18.82353,0,102,0.392157,41,25,496.5,406.600006,13.886,30.980392,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.2786518011389
2111,1035,1692,48,18.82353,23.137255,86,1.5625,3.90625,24,43.92157,51.372547,20.392157,36.07843,18.82353,0,102,0.392157,41,24,496.5,406.600006,13.886,30.980392,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.3524923468008
2112,1036,1692,48,18.82353,23.137255,86,1.5625,3.90625,24,49.411766,51.372547,20.392157,36.07843,18.82353,0,102,0.392157,41,24,496.5,406.600006,13.886,38.039215,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.3524923468008
2113,1036,1692,48,18.82353,23.137255,86,1.5625,3.90625,24,49.411766,51.372547,20,36.07843,18.82353,0,102,0,41,24,493.299988,404.399994,13.886,38.039215,0,8437,0,255,7.27981443530682,0,2542.87089537037,14.3524923468008
2114,1036,1692,48,18.82353,23.529411,86,1.5625,2.34375,24,49.411766,51.372547,20,36.07843,18.82353,0,102,0,41,24,493.299988,404.399994,13.886,38.039215,0,8437,0,255,7.27981443530682,-0.277777777777777,0,0
2115,1038,1671,47,19.215687,23.529411,86,1.5625,2.34375,25,49.411766,51.372547,20,36.07843,18.82353,0,102,0,41,25,493.299988,404.399994,13.886,38.039215,0,8437,0,255,7.12815163457126,0,2453.94370853374,14.0246334030504
2116,1038,1671,47,19.215687,23.529411,86,1.5625,2.34375,25,45.098038,51.372547,20,36.07843,18.82353,0,102,0,41,25,492.099976,403.399994,13.886,60.392159,0,8437,0,255,7.12815163457126,0,2453.94370853374,14.0246334030504
2117,1038,1671,47,19.215687,23.529411,86,1.5625,2.34375,25,45.098038,52.156864,21.568628,37.64706,20,0,102,0.784314,41,25,492.099976,403.399994,13.828,60.392159,0,8437,0,255,7.12815163457126,-0.277777777777779,0,0
2118,1038,1659.25,46,19.215687,28.627451,86,0.78125,0,30,45.098038,52.156864,21.568628,37.64706,20,0,102,0.784314,41,27,492.099976,403.399994,13.828,60.392159,0,8437,0,255,6.9764888338357,0,2367.28709284551,13.6251871247097
2119,1040,1659.25,46,20,28.627451,86,0.78125,0,30,45.098038,52.156864,21.568628,37.64706,20,0,102,0.784314,41,27,492.099976,403.399994,13.828,60.392159,0,8437,0,255,6.9764888338357,0,2367.28709284551,13.6251871247097
2120,1040,1659.25,46,20,28.627451,86,0.78125,0,30,45.882355,53.333332,22.352942,37.64706,20,0,102,1.568627,41,27,490.5,401.600006,13.867,80.392159,0,8437,0,255,6.9764888338357,0,2367.28709284551,13.6251871247097
2121,1040,1659.25,46,20,28.627451,86,0.78125,0,30,45.882355,53.333332,22.352942,38.431374,20.392157,0,102,1.568627,41,27,490.5,401.600006,13.867,80.392159,0,8437,0,255,6.9764888338357,0.277777777777779,10261.8241298826,59.0630829835037
2122,1040,1678,47,20.392157,32.156864,86,0,5.46875,33,45.882355,53.333332,22.352942,38.431374,20.392157,0,102,1.568627,41,26,490.5,401.600006,13.867,80.392159,0,8437,0,255,7.12815163457126,0,2453.94370853374,13.9661277809876
2123,1042,1678,47,20.392157,32.156864,86,0,5.46875,33,43.137257,53.333332,22.352942,38.431374,20.392157,0,102,1.568627,41,26,490.5,401.600006,13.867,82.352943,0,8437,0,255,7.12815163457126,0,2453.94370853374,13.9661277809876
2124,1042,1678,47,20.392157,32.156864,86,0,5.46875,33,43.137257,52.941177,22.352942,38.431374,20.392157,0,102,1.568627,41,26,489.900024,400,13.886,82.352943,0,8437,0,255,7.12815163457126,0,2453.94370853374,13.9661277809876
2125,1042,1678,47,20.392157,33.333332,86,0,0,33,43.137257,52.941177,22.352942,38.431374,20.392157,0,102,1.568627,41,26,489.900024,400,13.886,82.352943,0,8437,0,255,7.12815163457126,0,2453.94370853374,13.9661277809876
2126,1044,1692,47,20.392157,33.333332,86,0,0,35,43.137257,52.941177,22.352942,38.431374,20.392157,0,102,1.568627,41,25,489.900024,400,13.886,82.352943,0,8437,0,255,7.12815163457126,0,2453.94370853374,13.8505688040763
2127,1044,1692,47,20.392157,33.333332,86,0,0,35,45.098038,52.941177,22.352942,38.431374,20.392157,0,102,1.568627,41,25,490.299988,398.700012,13.886,84.313728,0,8437,0,255,7.12815163457126,0,2453.94370853374,13.8505688040763
2128,1044,1692,47,20.392157,33.333332,86,0,0,35,45.098038,52.941177,22.745098,38.431374,20.784313,0,102,1.568627,41,25,490.299988,398.700012,13.886,84.313728,0,8437,0,255,7.12815163457126,0.555555555555555,18586.2585233486,104.904709750578
2129,1044,1721.75,49,20.392157,33.333332,86,0,1.5625,35,45.098038,52.941177,22.745098,38.431374,20.784313,0,102,1.568627,41,26,490.299988,398.700012,13.886,84.313728,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.6106095543938
2130,1045,1721.75,49,20.784313,33.333332,86,0,1.5625,35,45.098038,52.941177,22.745098,38.431374,20.784313,0,102,1.568627,41,26,490.299988,398.700012,13.886,84.313728,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.6106095543938
2131,1045,1721.75,49,20.784313,33.333332,86,0,1.5625,35,46.666668,53.725491,22.745098,38.431374,20.784313,0,102,1.960784,41,26,490.700012,398.200012,13.886,91.372551,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.6106095543938
2132,1045,1721.75,49,20.784313,33.333332,86,0,1.5625,35,46.666668,53.725491,23.137255,38.823528,21.17647,0,102,1.960784,41,26,490.700012,398.200012,13.886,91.372551,0,8437,0,255,7.43147723604238,0.277777777777779,11043.515111528,61.2548681952041
2133,1045,1751.5,50,21.17647,36.07843,86,-0.78125,5.46875,37,46.666668,53.725491,23.137255,38.823528,21.17647,0,102,1.960784,40,25,490.700012,398.200012,13.886,91.372551,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.8728653301182
2134,1047,1751.5,50,21.17647,36.07843,86,-0.78125,5.46875,37,41.960785,53.725491,23.137255,38.823528,21.17647,0,102,1.960784,40,25,490.700012,398.200012,13.886,98.039215,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.8728653301182
2135,1047,1751.5,50,21.17647,36.07843,86,-0.78125,5.46875,37,41.960785,54.117645,23.137255,38.823528,21.17647,0,102,2.352941,40,25,492.200012,397.5,13.867,98.039215,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.8728653301182
2136,1047,1751.5,50,21.17647,36.862743,86,-0.78125,5.46875,37,41.960785,54.117645,23.137255,38.823528,21.17647,0,102,2.352941,40,25,492.200012,397.5,13.867,98.039215,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.8728653301182
2137,1049,1758.5,50,23.137255,36.862743,87,-1.5625,3.90625,40,41.960785,54.117645,23.137255,38.823528,21.17647,0,102,2.352941,40,24,492.200012,397.5,13.867,98.039215,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.8136614305954
2138,1049,1758.5,50,23.137255,36.862743,87,-1.5625,3.90625,40,44.313725,54.117645,23.137255,38.823528,21.17647,0,102,2.352941,40,24,494.799988,397.399994,13.867,96.862747,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.8136614305954
2139,1049,1758.5,50,23.137255,36.862743,87,-1.5625,3.90625,40,44.313725,55.686275,24.313726,40.392159,22.352942,0,102,3.529412,40,24,494.799988,397.399994,13.867,96.862747,0,8437,0,255,7.58314003677794,0.277777777777777,11308.7487411051,61.4151552331837
2140,1049,1770.25,51,23.137255,45.490196,87,-2.34375,1.5625,47,44.313725,55.686275,24.313726,40.392159,22.352942,0,102,3.529412,40,24,494.799988,397.399994,13.867,96.862747,0,8437,0,255,7.7348028375135,0,2823.75898301505,15.2333841478852
2141,1051,1770.25,51,22.352942,45.490196,87,-2.34375,1.5625,47,44.313725,55.686275,24.313726,40.392159,22.352942,0,102,3.529412,40,22,494.799988,397.399994,13.867,96.862747,0,8437,0,255,7.7348028375135,0,2823.75898301505,15.2333841478852
2142,1051,1770.25,51,22.352942,45.490196,87,-2.34375,1.5625,47,43.137257,55.294117,24.313726,40.392159,22.352942,0,102,3.137255,40,22,498.700012,398.100006,13.867,100,0,8437,0,255,7.7348028375135,0,2823.75898301505,15.2333841478852
2143,1051,1770.25,51,22.352942,45.490196,87,-2.34375,1.5625,47,43.137257,55.294117,24.313726,40,22.352942,0,102,3.137255,40,22,498.700012,398.100006,13.867,100,0,8437,0,255,7.7348028375135,-0.277777777777777,0,0
2144,1051,1744.5,50,22.745098,47.450981,87,-2.34375,-3.125,50,43.137257,55.294117,24.313726,40,22.352942,0,102,3.137255,40,21,498.700012,398.100006,13.867,100,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.9325443540854
2145,1053,1744.5,50,22.745098,47.450981,87,-2.34375,-3.125,50,49.019608,55.294117,24.313726,40,22.352942,0,102,3.137255,40,21,498.700012,398.100006,13.867,100,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.9325443540854
2146,1053,1744.5,50,22.745098,47.450981,87,-2.34375,-3.125,50,49.019608,56.470589,24.705883,40.784313,23.137255,0,102,3.921569,40,21,501,398.700012,13.867,100,0,8437,0,255,7.58314003677794,0,2727.73022258659,14.9325443540854
2147,1053,1744.5,50,22.745098,47.450981,87,-2.34375,-3.125,50,49.019608,56.470589,24.705883,40.784313,23.137255,0,102,3.921569,40,21,501,398.700012,13.867,100,0,8437,0,255,7.58314003677794,-0.277777777777779,0,0
2148,1055,1744.5,49,23.529411,50.980392,87,-1.5625,0.78125,54,49.019608,56.470589,24.705883,40.784313,23.137255,0,102,3.921569,40,20,501,398.700012,13.867,100,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.4200728003884
2149,1055,1744.5,49,23.529411,50.980392,87,-1.5625,0.78125,54,45.882355,56.470589,24.705883,40.784313,23.137255,0,102,3.921569,40,20,506.400024,398.700012,13.867,100,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.4200728003884
2150,1055,1744.5,49,23.529411,50.980392,87,-1.5625,0.78125,54,45.882355,58.039215,25.882353,41.960785,24.705883,0,102,5.490196,40,20,506.400024,400.600006,13.867,100,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.4200728003884
2151,1055,1792.75,49,23.529411,58.431374,87,-1.5625,-0.78125,59,45.882355,58.039215,25.882353,41.960785,24.705883,0,102,5.490196,40,20,506.400024,400.600006,13.867,100,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.0319715522396
2152,1056,1792.75,49,23.921568,58.431374,87,-1.5625,-0.78125,59,45.882355,58.039215,25.882353,41.960785,24.705883,0,102,5.490196,39,19,506.400024,400.600006,13.867,100,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.0319715522396
2153,1056,1792.75,49,23.921568,58.431374,87,-1.5625,-0.78125,59,43.92157,58.039215,25.882353,41.960785,24.705883,0,102,4.705883,39,19,513.599976,403.700012,13.886,100,0,8437,0,255,7.43147723604238,0,2634.11696337984,14.0319715522396
2154,1056,1792.75,49,23.921568,58.431374,87,-1.5625,-0.78125,59,43.92157,57.254902,25.490196,41.176472,23.529411,0,102,4.705883,39,19,513.599976,403.700012,13.886,100,0,8437,0,255,7.43147723604238,0.555555555555555,19452.9132596761,103.625894090033
2155,1056,1827.25,51,23.529411,54.509804,88,-1.5625,-6.25,56,43.92157,57.254902,25.490196,41.176472,23.529411,0,102,4.705883,38,20,513.599976,403.700012,13.886,100,0,8437,0,255,7.7348028375135,0,2823.75898301505,14.7581875976433
2156,1058,1827.25,51,23.529411,54.509804,88,-1.5625,-6.25,56,50.196079,57.254902,25.490196,41.176472,23.529411,0,102,4.705883,38,20,513.599976,403.700012,13.886,100,0,8437,0,255,7.7348028375135,0,2823.75898301505,14.7581875976433
2157,1058,1827.25,51,23.529411,54.509804,88,-1.5625,-6.25,56,50.196079,56.862743,25.09804,41.176472,23.529411,0,102,4.705883,38,20,521.700012,407.600006,13.886,100,0,8437,0,255,7.7348028375135,0,2823.75898301505,14.7581875976433
2158,1058,1827.25,51,23.529411,54.509804,88,-1.5625,-6.25,56,50.196079,56.862743,25.09804,41.176472,23.529411,0,102,4.705883,38,20,521.700012,407.600006,13.886,100,0,8437,0,255,7.7348028375135,0.277777777777779,11576.397871904,60.5032697642265
2159,1060,1890.5,52,23.529411,52.941177,88,-1.5625,-5.46875,55,50.196079,56.862743,25.09804,41.176472,23.529411,0,102,4.705883,38,21,521.700012,407.600006,13.886,100,0,8437,0,255,7.88646563824906,0,2922.25155468964,14.7619689750257
2160,1060,1890.5,52,23.529411,52.941177,88,-1.5625,-5.46875,55,44.313725,56.862743,25.09804,41.176472,23.529411,0,102,4.705883,38,21,521.700012,407.600006,13.886,99.607841,0,8437,0,255,7.88646563824906,0,2922.25155468964,14.7619689750257
2161,1060,1890.5,52,23.529411,52.941177,88,-1.5625,-5.46875,55,44.313725,56.862743,24.705883,40.784313,23.529411,0,102,4.313725,38,21,525.799988,409.799988,13.867,99.607841,0,8437,0,255,7.88646563824906,0,2922.25155468964,14.7619689750257
2162,1060,1890.5,52,23.529411,41.568626,88,-1.5625,-0.78125,41,44.313725,56.862743,24.705883,40.784313,23.529411,0,102,4.313725,38,21,525.799988,409.799988,13.867,99.607841,0,8437,0,255,7.88646563824906,0.833333333333332,29695.0293324674,150.006627942377
2163,1062,1971.75,55,21.960785,41.568626,88,-1.5625,-0.78125,41,44.313725,56.862743,24.705883,40.784313,23.529411,0,102,4.313725,38,25,525.799988,409.799988,13.867,99.607841,0,8437,0,255,8.34145404045573,0,3232.99523743463,15.6587318460762
2164,1062,1971.75,55,21.960785,41.568626,88,-1.5625,-0.78125,41,45.098038,56.862743,24.705883,40.784313,23.529411,0,102,4.313725,38,25,533.900024,414.399994,13.886,76.470589,0,8437,0,255,8.34145404045573,0,3232.99523743463,15.6587318460762
2165,1062,1971.75,55,21.960785,41.568626,88,-1.5625,-0.78125,41,45.098038,54.509804,22.745098,38.823528,21.568628,0,102,2.745098,38,25,533.900024,414.399994,13.886,76.470589,0,8437,0,255,8.34145404045573,0.555555555555555,22111.2359781754,107.09385246181
2166,1062,2018.75,57,18.431372,29.411764,88,1.5625,-0.78125,24,45.098038,54.509804,22.745098,38.823528,21.568628,0,102,2.745098,38,21,533.900024,414.399994,13.886,76.470589,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.3366495264025
2167,1064,2018.75,57,18.431372,29.411764,88,1.5625,-0.78125,24,45.098038,54.509804,22.745098,38.823528,21.568628,0,102,2.745098,38,21,533.900024,414.399994,13.886,35.686275,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.3366495264025
2168,1064,2018.75,57,18.431372,29.411764,88,1.5625,-0.78125,24,45.098038,54.117645,21.960785,38.039215,21.568628,0,102,1.568627,38,21,540.099976,418.299988,13.886,35.686275,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.3366495264025
2169,1064,2018.75,57,18.431372,29.411764,88,1.5625,-0.78125,24,45.098038,54.117645,21.960785,38.039215,21.568628,0,102,1.568627,38,21,540.099976,418.299988,13.886,35.686275,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.3366495264025
2170,1065,2039.75,57,20,28.627451,87,0.78125,0,31,45.098038,54.117645,21.960785,38.039215,21.568628,0,102,1.568627,39,30,540.099976,418.299988,13.886,35.686275,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.1684575224538
2171,1065,2039.75,57,20,28.627451,87,0.78125,0,31,46.666668,54.117645,21.960785,38.039215,21.568628,0,102,1.568627,39,30,540.099976,418.299988,13.886,39.607841,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.1684575224538
2172,1065,2039.75,57,20,28.627451,87,0.78125,0,31,46.666668,50.588234,16.078432,31.764706,18.431372,0,102,0,39,30,544.400024,421.200012,13.886,39.607841,0,8437,0,255,8.64477964192685,0,3453.36243260995,16.1684575224538
2173,1065,2039.75,57,20,18.82353,87,-1.5625,0,31,46.666668,50.588234,16.078432,31.764706,18.431372,0,102,0,39,30,544.400024,421.200012,13.886,39.607841,0,8437,0,255,8.64477964192685,0.277777777777779,13235.7235437211,61.9689470977014
2174,1067,2086.5,58,18.431372,18.82353,87,-1.5625,0,21,46.666668,50.588234,16.078432,31.764706,18.431372,0,102,0,40,16,544.400024,421.200012,13.886,39.607841,0,8437,0,255,8.79644244266241,0,3567.65238227452,16.3292979874055
2175,1067,2086.5,58,18.431372,18.82353,87,-1.5625,0,21,41.960785,50.588234,16.078432,31.764706,18.431372,0,102,0,40,16,544,422,13.867,0,0,8437,0,255,8.79644244266241,0,3567.65238227452,16.3292979874055
2176,1067,2086.5,58,18.431372,18.82353,87,-1.5625,0,21,41.960785,51.764706,16.078432,31.764706,19.215687,0,102,0.392157,40,16,544,422,13.867,0,0,8437,0,255,8.79644244266241,0,3567.65238227452,16.3292979874055
2177,1067,2072.5,58,22.352942,27.450981,86,0,6.25,36,41.960785,51.764706,16.078432,31.764706,19.215687,0,102,0.392157,40,-1,544,422,13.867,0,0,8437,0,255,8.79644244266241,0,3567.65238227452,16.4396044635569
2178,1069,2072.5,58,22.352942,27.450981,86,0,6.25,36,46.666668,51.764706,16.078432,31.764706,19.215687,0,102,0.392157,40,-1,544,422,13.867,0,0,8437,0,255,8.79644244266241,0,3567.65238227452,16.4396044635569
2179,1069,2072.5,58,22.352942,27.450981,86,0,6.25,36,46.666668,54.117645,22.352942,38.431374,21.568628,0,102,2.352941,40,-1,539.900024,422.600006,13.808,0,0,8437,0,255,8.79644244266241,0,3567.65238227452,16.4396044635569
2180,1069,2072.5,58,22.352942,27.450981,86,0,6.25,36,46.666668,54.117645,22.352942,38.431374,21.568628,0,102,2.352941,40,-1,539.900024,422.600006,13.808,0,0,8437,0,255,8.79644244266241,0.833333333333332,33429.5968267189,154.042291770888
2181,1069,2181.25,61,18.431372,18.82353,86,-1.5625,0,19,46.666668,54.117645,22.352942,38.431374,21.568628,0,102,2.352941,40,14,539.900024,422.600006,13.808,0,0,8437,0,255,9.25143084486908,0,3927.52735986904,17.1955925669911
2182,1071,2181.25,61,18.431372,18.82353,86,-1.5625,0,19,35.686275,54.117645,22.352942,38.431374,21.568628,0,102,2.352941,40,14,539.900024,422.600006,13.808,0,0,8437,0,255,9.25143084486908,0,3927.52735986904,17.1955925669911
2183,1071,2181.25,61,18.431372,18.82353,86,-1.5625,0,19,35.686275,50.980392,16.078432,31.764706,18.82353,0,102,0,40,14,537.599976,423.299988,13.886,0,0,8437,0,255,9.25143084486908,0,3927.52735986904,17.1955925669911
2184,1071,2181.25,61,18.431372,21.568628,86,1.5625,0,19,35.686275,50.980392,16.078432,31.764706,18.82353,0,102,0,40,14,537.599976,423.299988,13.886,0,0,8437,0,255,9.25143084486908,0,3927.52735986904,17.1955925669911
2185,1073,2203.75,61,21.960785,21.568628,86,1.5625,0,31,35.686275,50.980392,16.078432,31.764706,18.82353,0,102,0,40,-3,537.599976,423.299988,13.886,0,0,8437,0,255,9.25143084486908,0,3927.52735986904,17.0200278102096
2186,1073,2203.75,61,21.960785,21.568628,86,1.5625,0,31,52.549019,50.980392,16.078432,31.764706,18.82353,0,102,0,40,-3,532.799988,422.899994,13.886,0,0,8437,0,255,9.25143084486908,0,3927.52735986904,17.0200278102096
2187,1073,2203.75,61,21.960785,21.568628,86,1.5625,0,31,52.549019,50.980392,16.078432,31.764706,18.82353,0,102,0,40,-3,532.799988,422.899994,13.886,0,0,8437,0,255,9.25143084486908,0.277777777777779,14396.3699524617,62.3869917395389
2188,1073,2164.75,62,18.82353,18.039215,86,-1.5625,0,20,52.549019,50.980392,16.078432,31.764706,18.82353,0,102,0,40,17,532.799988,422.899994,13.886,0,0,8437,0,255,9.40309364560464,0,4053.31509534894,17.8815840908106
2189,1074,2164.75,62,18.82353,18.039215,86,-1.5625,0,20,54.509804,50.980392,16.078432,31.764706,18.82353,0,102,0,40,17,532.799988,422.899994,13.886,0,0,8437,0,255,9.40309364560464,0,4053.31509534894,17.8815840908106
2190,1074,2164.75,62,18.82353,18.039215,86,-1.5625,0,20,54.509804,51.764706,20.392157,36.862743,18.82353,0,102,0.392157,40,17,529.400024,421.399994,13.886,0,0,8437,0,255,9.40309364560464,0,4053.31509534894,17.8815840908106
2191,1074,2164.75,62,18.82353,18.039215,86,-1.5625,0,20,54.509804,51.764706,20.392157,36.862743,20.784313,0,102,0.392157,40,17,529.400024,421.399994,13.886,0,0,8437,0,255,9.40309364560464,-0.555555555555554,0,0
2192,1074,2119.5,60,20,24.705883,85,1.5625,7.8125,25,54.509804,51.764706,20.392157,36.862743,20.784313,0,102,0.392157,40,28,529.400024,421.399994,13.886,0,0,8437,0,255,9.09976804413352,0,3804.68653587963,17.1430792251241
2193,1076,2119.5,60,20,24.705883,85,1.5625,7.8125,25,47.058823,51.764706,20.392157,36.862743,20.784313,0,102,0.392157,40,28,529.400024,421.399994,13.886,50.588234,0,8437,0,255,9.09976804413352,0,3804.68653587963,17.1430792251241
2194,1076,2119.5,60,20,24.705883,85,1.5625,7.8125,25,47.058823,52.549019,20.784313,36.470589,20,0,102,0.784314,40,28,521,420.5,13.886,50.588234,0,8438,0,255,9.09976804413352,0,3804.68653587963,17.1430792251241
2195,1076,2119.5,60,20,24.705883,85,1.5625,-0.78125,25,47.058823,52.549019,20.784313,36.470589,20,0,102,0.784314,40,28,521,420.5,13.886,50.588234,0,8438,0,255,9.09976804413352,0,3804.68653587963,17.1430792251241
2196,1078,2096,60,20,24.705883,85,1.5625,-0.78125,25,47.058823,52.549019,20.784313,36.470589,20,0,102,0.784314,40,28,521,420.5,13.886,50.588234,0,8438,0,255,9.09976804413352,0,3804.68653587963,17.3352845504058
2197,1078,2096,60,20,24.705883,85,1.5625,-0.78125,25,49.411766,52.549019,20.784313,36.470589,20,0,102,0.784314,40,28,515.200012,418.700012,13.886,55.686275,0,8438,0,255,9.09976804413352,0,3804.68653587963,17.3352845504058
2198,1078,2096,60,20,24.705883,85,1.5625,-0.78125,25,49.411766,52.549019,20.392157,36.470589,20,0,102,0.784314,40,28,515.200012,418.700012,13.886,55.686275,0,8438,0,255,9.09976804413352,-0.277777777777779,0,0
2199,1078,2072.5,59,20,23.529411,85,1.5625,0,26,49.411766,52.549019,20.392157,36.470589,20,0,102,0.784314,40,28,515.200012,418.700012,13.886,55.686275,0,8438,0,255,8.94810524339797,0,3684.74431335627,16.9791595621483
