Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
1852,907,1782.75,49,18.431372,26.274509,86,-0.78125,7.03125,23,26.274509,54.117645,21.960785,38.039215,21.17647,0,102,2.745098,44,13,584.700012,443.5,13.73,79.607841,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.1106812510321
1853,909,1782.75,49,18.431372,26.274509,86,-0.78125,7.03125,23,33.333332,54.117645,21.960785,38.039215,21.17647,0,102,2.745098,44,13,584.700012,443.5,13.73,45.098038,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.1106812510321
1854,909,1782.75,49,18.431372,26.274509,86,-0.78125,7.03125,23,33.333332,52.156864,20,36.07843,19.607843,0,102,1.176471,44,13,584.700012,443.899994,13.73,45.098038,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.1106812510321
1855,909,1782.75,49,18.431372,26.274509,86,-0.78125,7.03125,23,33.333332,52.156864,20,36.07843,19.607843,0,102,1.176471,44,13,584.700012,443.899994,13.73,45.098038,0,7850,0,255,7.43147723604238,-0.277777777777779,0,0
1856,911,1736.5,48,18.431372,26.666666,86,-0.78125,8.59375,26,33.333332,52.156864,20,36.07843,19.607843,0,102,1.176471,44,25,584.700012,443.899994,13.73,45.098038,0,7850,0,255,7.27981443530682,0,2542.87089537037,13.9846916503237
1857,911,1736.5,48,18.431372,26.666666,86,-0.78125,8.59375,26,32.156864,52.156864,20,36.07843,19.607843,0,102,1.176471,44,25,584.299988,443.899994,13.73,40.784313,0,7850,0,255,7.27981443530682,0,2542.87089537037,13.9846916503237
1858,911,1736.5,48,18.431372,26.666666,86,-0.78125,8.59375,26,32.156864,52.941177,20.392157,36.470589,20,0,102,1.568627,44,25,584.299988,444.100006,13.75,40.784313,0,7850,0,255,7.27981443530682,0,2542.87089537037,13.9846916503237
1859,911,1680.25,48,18.431372,27.450981,86,-0.78125,7.03125,24,32.156864,52.941177,20.392157,36.470589,20,0,102,1.568627,44,25,584.299988,444.100006,13.75,40.784313,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.4528594261491
1860,912,1680.25,48,18.431372,27.450981,86,-0.78125,7.03125,24,32.156864,52.941177,20.392157,36.470589,20,0,102,1.568627,45,15,584.299988,444.100006,13.75,40.784313,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.4528594261491
1861,912,1680.25,48,18.431372,27.450981,86,-0.78125,7.03125,24,35.294117,52.941177,20.392157,36.470589,20,0,102,0,45,15,583.299988,443.899994,13.73,39.607841,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.4528594261491
1862,912,1680.25,48,18.431372,27.450981,86,-0.78125,7.03125,24,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,45,15,583.299988,443.899994,13.73,39.607841,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.4528594261491
1863,912,1671,48,19.607843,27.450981,86,-0.78125,0,28,35.294117,50.980392,16.078432,31.764706,18.82353,0,102,0,45,6,583.299988,443.899994,13.73,39.607841,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.5328647820389
1864,914,1671,48,19.607843,27.450981,86,-0.78125,0,28,34.117645,50.980392,16.078432,31.764706,18.82353,0,102,0,45,6,583.299988,443.899994,13.73,52.549019,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.5328647820389
1865,914,1671,48,19.607843,27.450981,86,-0.78125,0,28,34.117645,50.196079,19.607843,35.294117,18.039215,0,102,0,45,6,581.799988,443.200012,13.789,52.549019,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.5328647820389
1866,914,1671,48,19.607843,27.450981,86,-0.78125,0,28,34.117645,50.196079,19.607843,35.294117,18.039215,0,102,0,45,6,581.799988,443.200012,13.789,52.549019,0,7850,0,255,7.27981443530682,-0.555555555555555,0,0
1867,916,1639.75,46,18.431372,21.568628,86,-0.78125,3.90625,22,34.117645,50.196079,19.607843,35.294117,18.039215,0,102,0,45,22,581.799988,443.200012,13.789,52.549019,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.7872186227624
1868,916,1639.75,46,18.431372,21.568628,86,-0.78125,3.90625,22,34.509804,50.196079,19.607843,35.294117,18.039215,0,102,0,45,22,581.799988,443.200012,13.789,38.431374,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.7872186227624
1869,916,1639.75,46,18.431372,21.568628,86,-0.78125,3.90625,22,34.509804,50.588234,20,35.686275,18.431372,0,102,0,45,22,580.900024,442.700012,13.789,38.431374,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.7872186227624
1870,916,1639.75,46,18.431372,21.960785,86,-0.78125,9.375,22,34.509804,50.588234,20,35.686275,18.431372,0,102,0,45,22,580.900024,442.700012,13.789,38.431374,0,7850,0,255,6.9764888338357,0.555555555555555,18156.3611669196,105.743710409564
1871,918,1637.5,48,19.607843,21.960785,86,-0.78125,9.375,24,34.509804,50.588234,20,35.686275,18.431372,0,102,0,45,23,580.900024,442.700012,13.789,38.431374,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.8301783516257
1872,918,1637.5,48,19.607843,21.960785,86,-0.78125,9.375,24,44.313725,50.588234,20,35.686275,18.431372,0,102,0,45,23,579,441.600006,13.789,59.215687,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.8301783516257
1873,918,1637.5,48,19.607843,21.960785,86,-0.78125,9.375,24,44.313725,52.156864,21.960785,37.64706,20,0,102,1.176471,45,23,579,441.600006,13.789,59.215687,0,7850,0,255,7.27981443530682,-0.555555555555555,0,0
1874,918,1675.75,46,20,30.196079,86,-0.78125,11.71875,30,44.313725,52.156864,21.960785,37.64706,20,0,102,1.176471,45,27,579,441.600006,13.789,59.215687,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.4910289343128
1875,920,1675.75,46,20,30.196079,86,-0.78125,11.71875,30,45.098038,52.156864,21.960785,37.64706,20,0,102,1.176471,45,27,579,441.600006,13.789,62.745098,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.4910289343128
1876,920,1675.75,46,20,30.196079,86,-0.78125,11.71875,30,45.098038,52.941177,22.352942,38.039215,20.392157,0,102,1.568627,45,27,577.099976,440.299988,13.769,62.745098,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.4910289343128
1877,920,1675.75,46,20,30.196079,86,-0.78125,11.71875,30,45.098038,52.941177,22.352942,38.039215,20.392157,0,102,1.568627,45,27,577.099976,440.299988,13.769,62.745098,0,7850,0,255,6.9764888338357,0.555555555555555,18156.3611669196,103.472026939628
1878,920,1694.5,48,20.784313,31.764706,86,-1.5625,10.15625,35,45.098038,52.941177,22.352942,38.039215,20.392157,0,102,1.568627,45,25,577.099976,440.299988,13.769,62.745098,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3313172326864
1879,922,1694.5,48,20.784313,31.764706,86,-1.5625,10.15625,35,40.392159,52.941177,22.352942,38.039215,20.392157,0,102,1.568627,45,25,577.099976,440.299988,13.769,74.117645,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3313172326864
1880,922,1694.5,48,20.784313,31.764706,86,-1.5625,10.15625,35,40.392159,53.333332,22.745098,38.431374,20.784313,0,102,1.568627,45,25,575.5,438.899994,13.789,74.117645,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3313172326864
1881,922,1694.5,48,20.784313,34.117645,86,-1.5625,9.375,35,40.392159,53.333332,22.745098,38.431374,20.784313,0,102,1.568627,45,25,575.5,438.899994,13.789,74.117645,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3313172326864
1882,923,1715.5,48,20.784313,34.117645,86,-1.5625,9.375,34,40.392159,53.333332,22.745098,38.431374,20.784313,0,102,1.568627,45,26,575.5,438.899994,13.789,74.117645,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.1558828625981
1883,923,1715.5,48,20.784313,34.117645,86,-1.5625,9.375,34,34.117645,53.333332,22.745098,38.431374,20.784313,0,102,1.568627,45,26,574.799988,438.299988,13.789,70.980392,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.1558828625981
1884,923,1715.5,48,20.784313,34.117645,86,-1.5625,9.375,34,34.117645,53.333332,22.352942,38.431374,20.784313,0,102,1.568627,45,26,574.799988,438.299988,13.789,70.980392,0,7850,0,255,7.27981443530682,0.277777777777779,10780.6486731482,60.0146865803352
1885,923,1741.25,49,20.392157,33.333332,86,-1.5625,8.59375,34,34.117645,53.333332,22.352942,38.431374,20.784313,0,102,1.568627,45,26,574.799988,438.299988,13.789,70.980392,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4469875091328
1886,925,1741.25,49,20.392157,33.333332,86,-1.5625,8.59375,34,32.156864,53.333332,22.352942,38.431374,20.784313,0,102,1.568627,45,26,574.799988,438.299988,13.789,86.274513,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4469875091328
1887,925,1741.25,49,20.392157,33.333332,86,-1.5625,8.59375,34,32.156864,53.725491,21.568628,37.64706,20.784313,0,102,1.960784,45,26,573.5,436.899994,13.71,86.274513,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4469875091328
1888,925,1741.25,49,20.392157,33.333332,86,-1.5625,8.59375,34,32.156864,53.725491,21.568628,37.64706,20.784313,0,102,1.960784,45,26,573.5,436.899994,13.71,86.274513,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4469875091328
1889,925,1735,49,21.17647,35.686275,86,-2.34375,8.59375,37,32.156864,53.725491,21.568628,37.64706,20.784313,0,102,1.960784,45,25,573.5,436.899994,13.71,86.274513,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4990299713415
1890,927,1735,49,21.17647,35.686275,86,-2.34375,8.59375,37,34.117645,53.725491,21.568628,37.64706,20.784313,0,102,1.960784,45,25,573.5,436.899994,13.71,77.254906,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4990299713415
1891,927,1735,49,21.17647,35.686275,86,-2.34375,8.59375,37,34.117645,53.725491,21.960785,37.64706,21.17647,0,102,1.960784,45,25,572.5,435.700012,13.73,77.254906,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4990299713415
1892,927,1735,49,21.17647,37.254902,86,-2.34375,7.8125,37,34.117645,53.725491,21.960785,37.64706,21.17647,0,102,1.960784,45,25,572.5,435.700012,13.73,77.254906,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.4990299713415
1893,929,1725,49,21.17647,37.254902,86,-2.34375,7.8125,39,34.117645,53.725491,21.960785,37.64706,21.17647,0,102,1.960784,45,24,572.5,435.700012,13.73,77.254906,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.5830823190015
1894,929,1725,49,21.17647,37.254902,86,-2.34375,7.8125,39,33.333332,53.725491,21.960785,37.64706,21.17647,0,102,1.960784,45,24,571.700012,434.700012,13.73,84.313728,0,7850,0,255,7.43147723604238,0,2634.11696337984,14.5830823190015
1895,929,1725,49,21.17647,37.254902,86,-2.34375,7.8125,39,33.333332,53.725491,21.960785,37.64706,20.784313,0,102,1.960784,45,24,571.700012,434.700012,13.73,84.313728,0,7850,0,255,7.43147723604238,-0.277777777777779,0,0
1896,929,1714.75,48,20.784313,36.470589,86,-2.34375,7.8125,38,33.333332,53.725491,21.960785,37.64706,20.784313,0,102,1.960784,44,25,571.700012,434.700012,13.73,84.313728,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.16207438448
1897,931,1714.75,48,20.784313,36.470589,86,-2.34375,7.8125,38,33.333332,53.725491,21.960785,37.64706,20.784313,0,102,1.960784,44,25,571.700012,434.700012,13.73,68.627449,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.16207438448
1898,931,1714.75,48,20.784313,36.470589,86,-2.34375,7.8125,38,33.333332,50.588234,18.039215,34.901962,20.784313,0,102,0,44,25,571.400024,434.200012,13.73,68.627449,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.16207438448
1899,931,1714.75,48,20.784313,36.470589,86,-2.34375,7.8125,38,33.333332,50.588234,18.039215,34.901962,20,0,102,0,44,25,571.400024,434.200012,13.73,68.627449,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.16207438448
1900,931,1689,48,20.784313,39.607841,86,-2.34375,1.5625,39,33.333332,50.588234,18.039215,34.901962,20,0,102,0,45,23,571.400024,434.200012,13.73,68.627449,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3779852284115
1901,932,1689,48,20.784313,39.607841,86,-2.34375,1.5625,39,34.117645,50.588234,18.039215,34.901962,20,0,102,0,45,23,571.400024,434.200012,13.73,81.568626,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3779852284115
1902,932,1689,48,20.784313,39.607841,86,-2.34375,1.5625,39,34.117645,50.588234,16.078432,31.764706,18.431372,0,102,0.392157,45,23,570.599976,433.100006,13.75,81.568626,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3779852284115
1903,932,1689,48,20.784313,22.352942,86,-0.78125,6.25,39,34.117645,50.588234,16.078432,31.764706,18.431372,0,102,0.392157,45,23,570.599976,433.100006,13.75,81.568626,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.3779852284115
1904,934,1646.75,48,20.392157,22.352942,86,-0.78125,6.25,23,34.117645,50.588234,16.078432,31.764706,18.431372,0,102,0.392157,45,14,570.599976,433.100006,13.75,81.568626,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.7468753913994
1905,934,1646.75,48,20.392157,22.352942,86,-0.78125,6.25,23,34.509804,50.588234,16.078432,31.764706,18.431372,0,102,0.392157,45,14,569.599976,431.899994,13.75,80.392159,0,7850,0,255,7.27981443530682,0,2542.87089537037,14.7468753913994
1906,934,1646.75,48,20.392157,22.352942,86,-0.78125,6.25,23,34.509804,52.941177,20.784313,36.862743,20.392157,0,102,1.568627,45,14,569.599976,431.899994,13.73,80.392159,0,7850,0,255,7.27981443530682,-0.555555555555555,0,0
1907,934,1638.25,46,20.392157,27.450981,86,-0.78125,3.125,27,34.509804,52.941177,20.784313,36.862743,20.392157,0,102,1.568627,45,25,569.599976,431.899994,13.73,80.392159,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.7998423541429
1908,936,1638.25,46,18.82353,27.450981,86,-0.78125,3.125,27,34.509804,52.941177,20.784313,36.862743,20.392157,0,102,1.568627,45,25,569.599976,431.899994,13.73,80.392159,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.7998423541429
1909,936,1638.25,46,18.82353,27.450981,86,-0.78125,3.125,27,34.117645,49.019608,16.078432,36.862743,20.392157,0,102,0,45,25,568.5,430.700012,13.789,42.35294,0,7850,0,255,6.9764888338357,0,2367.28709284551,13.7998423541429
1910,936,1638.25,46,18.82353,27.450981,86,-0.78125,3.125,27,34.117645,49.019608,16.078432,31.764706,17.647058,0,102,0,45,25,568.5,430.700012,13.789,42.35294,0,7850,0,255,6.9764888338357,0.277777777777779,10261.8241298826,59.8201864430817
1911,936,1566.25,47,19.607843,25.490196,86,-0.78125,0,31,34.117645,49.019608,16.078432,31.764706,17.647058,0,102,0,45,7,568.5,430.700012,13.789,42.35294,0,7850,0,255,7.12815163457126,0,2453.94370853374,14.9625937216263
1912,938,1566.25,47,19.607843,25.490196,86,-0.78125,0,31,38.039215,49.019608,16.078432,31.764706,17.647058,0,102,0,45,7,568.5,430.700012,13.789,54.901962,0,7850,0,255,7.12815163457126,0,2453.94370853374,14.9625937216263
1913,938,1566.25,47,19.607843,25.490196,86,-0.78125,0,31,38.039215,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,45,7,567.799988,430,13.789,54.901962,0,7850,0,255,7.12815163457126,0,2453.94370853374,14.9625937216263
1914,938,1566.25,47,19.607843,25.09804,86,-0.78125,0,31,38.039215,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,45,7,567.799988,430,13.789,54.901962,0,7850,0,255,7.12815163457126,-0.555555555555555,0,0
1915,940,1576.5,45,18.82353,25.09804,86,-0.78125,3.90625,27,38.039215,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,45,24,567.799988,430,13.789,54.901962,0,7850,0,255,6.82482603310014,0,2282.85273828125,13.8288890901275
1916,940,1576.5,45,18.82353,25.09804,86,-0.78125,3.90625,27,42.35294,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,45,24,566.299988,428.600006,13.789,50.980392,0,7850,0,255,6.82482603310014,0,2282.85273828125,13.8288890901275
1917,940,1576.5,45,18.82353,25.09804,86,-0.78125,3.90625,27,42.35294,48.627453,16.078432,31.764706,17.254902,0,102,0,45,24,566.299988,428.600006,13.789,50.980392,0,7850,0,255,6.82482603310014,0,2282.85273828125,13.8288890901275
1918,940,1556.25,45,18.82353,18.039215,86,-0.78125,0,24,42.35294,48.627453,16.078432,31.764706,17.254902,0,102,0,45,6,566.299988,428.600006,13.789,50.980392,0,7850,0,255,6.82482603310014,0,2282.85273828125,14.0088312614207
1919,941,1556.25,45,18.82353,18.039215,86,-0.78125,0,24,42.35294,48.627453,16.078432,31.764706,17.254902,0,102,0,45,6,566.299988,428.600006,13.789,50.980392,0,7850,0,255,6.82482603310014,0,2282.85273828125,14.0088312614207
1920,941,1556.25,45,18.82353,18.039215,86,-0.78125,0,24,41.176472,51.372547,16.078432,31.764706,17.254902,0,102,1.568627,45,6,564.599976,427,13.789,53.333332,0,7850,0,255,6.82482603310014,0,2282.85273828125,14.0088312614207
1921,941,1556.25,45,18.82353,18.039215,86,-0.78125,0,24,41.176472,51.372547,21.568628,37.64706,19.607843,0,102,1.568627,45,6,564.599976,427,13.789,53.333332,0,7850,0,255,6.82482603310014,-0.555555555555555,0,0
1922,941,1551.5,43,19.215687,28.235294,86,-0.78125,6.25,29,41.176472,51.372547,21.568628,37.64706,19.607843,0,102,1.568627,45,25,564.599976,427,13.789,53.333332,0,7850,0,255,6.52150043162903,0,2120.45757242691,13.05212363305
1923,943,1551.5,43,19.215687,28.235294,86,-0.78125,6.25,29,43.92157,51.372547,21.568628,37.64706,19.607843,0,102,1.568627,45,25,564.599976,427,13.789,58.823528,0,7850,0,255,6.52150043162903,0,2120.45757242691,13.05212363305
1924,943,1551.5,43,19.215687,28.235294,86,-0.78125,6.25,29,43.92157,49.803921,17.254902,31.764706,16.862745,0,102,0.784314,45,25,562.799988,425.299988,13.789,58.823528,0,7850,0,255,6.52150043162903,0,2120.45757242691,13.05212363305
1925,943,1551.5,43,19.215687,18.431372,86,-0.78125,6.25,29,43.92157,49.803921,17.254902,31.764706,16.862745,0,102,0.784314,45,25,562.799988,425.299988,13.789,58.823528,0,7850,0,255,6.52150043162903,0.277777777777777,9500.13349835281,58.4764904345919
1926,945,1536.5,44,17.254902,18.431372,86,-0.78125,7.03125,19,43.92157,49.803921,17.254902,31.764706,16.862745,0,102,0.784314,45,1,562.799988,425.299988,13.789,58.823528,0,7850,0,255,6.67316323236458,0,2200.59233481653,13.6776158786188
1927,945,1536.5,44,17.254902,18.431372,86,-0.78125,7.03125,19,40.784313,49.803921,17.254902,31.764706,16.862745,0,102,0.784314,45,1,561.900024,425.299988,13.789,0,0,7850,0,255,6.67316323236458,0,2200.59233481653,13.6776158786188
1928,945,1536.5,44,17.254902,18.431372,86,-0.78125,7.03125,19,40.784313,52.156864,21.568628,37.64706,19.607843,0,102,2.352941,45,1,561.900024,424.399994,13.789,0,0,7850,0,255,6.67316323236458,-0.555555555555555,0,0
1929,945,1489.75,42,17.254902,37.254902,86,-2.34375,0.78125,40,40.784313,52.156864,21.568628,37.64706,19.607843,0,102,2.352941,45,1,561.900024,424.399994,13.789,0,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.0927480096594
1930,947,1489.75,42,20.784313,37.254902,86,-2.34375,0.78125,40,40.784313,52.156864,21.568628,37.64706,19.607843,0,102,2.352941,45,22,561.900024,424.399994,13.789,0,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.0927480096594
1931,947,1489.75,42,20.784313,37.254902,86,-2.34375,0.78125,40,41.176472,52.156864,21.568628,37.64706,19.607843,0,102,3.137255,45,22,560.200012,422.799988,13.73,85.882355,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.0927480096594
1932,947,1489.75,42,20.784313,37.254902,86,-2.34375,0.78125,40,41.176472,53.333332,21.17647,37.254902,20.784313,0,102,3.137255,45,22,560.200012,422.799988,13.73,85.882355,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.0927480096594
1933,947,1509.25,42,20,38.039215,86,-2.34375,7.8125,38,41.176472,53.333332,21.17647,37.254902,20.784313,0,102,3.137255,45,22,560.200012,422.799988,13.73,85.882355,0,7850,0,255,6.36983763089347,0,2042.40014108796,12.9235854546232
1934,949,1509.25,42,20,38.039215,86,-2.34375,7.8125,38,41.960785,53.333332,21.17647,37.254902,20.784313,0,102,3.137255,45,22,560.200012,422.799988,13.73,50.196079,0,7850,0,255,6.36983763089347,0,2042.40014108796,12.9235854546232
1935,949,1509.25,42,20,38.039215,86,-2.34375,7.8125,38,41.960785,50.588234,16.078432,31.764706,18.431372,0,102,0,45,22,558.900024,421.200012,13.75,50.196079,0,7850,0,255,6.36983763089347,0,2042.40014108796,12.9235854546232
1936,949,1509.25,42,20,38.039215,86,-2.34375,7.8125,38,41.960785,50.588234,16.078432,31.764706,18.431372,0,102,0,45,22,558.900024,421.200012,13.75,50.196079,0,7850,0,255,6.36983763089347,0,2042.40014108796,12.9235854546232
1937,951,1470.25,42,18.431372,24.313726,86,-0.78125,7.8125,26,41.960785,50.588234,16.078432,31.764706,18.431372,0,102,0,45,7,558.900024,421.200012,13.75,50.196079,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.2663977877164
1938,951,1470.25,42,18.431372,24.313726,86,-0.78125,7.8125,26,40.784313,50.588234,16.078432,31.764706,18.431372,0,102,0,45,7,557.299988,421.200012,13.75,45.882355,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.2663977877164
1939,951,1470.25,42,18.431372,24.313726,86,-0.78125,7.8125,26,40.784313,50.588234,16.078432,31.764706,18.431372,0,102,0,45,7,557.299988,419.600006,13.73,45.882355,0,7850,0,255,6.36983763089347,0,2042.40014108796,13.2663977877164
1940,951,992,42,18.431372,33.725491,86,-0.78125,3.125,35,40.784313,50.588234,16.078432,31.764706,18.431372,0,102,0,45,7,557.299988,419.600006,13.73,45.882355,0,7850,0,255,6.36983763089347,-0.277777777777777,0,0
1941,952,992,41,18.431372,33.725491,86,-0.78125,3.125,35,40.784313,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,557.299988,419.600006,13.73,45.882355,0,7850,0,255,6.21817483015791,0,1966.37173077525,18.9302923678464
1942,952,992,41,18.431372,33.725491,86,-0.78125,3.125,35,35.686275,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,556.400024,417.899994,13.71,49.019608,0,7850,0,255,6.21817483015791,0,1966.37173077525,18.9302923678464
1943,952,992,41,18.431372,33.725491,86,-0.78125,3.125,35,35.686275,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,556.400024,417.899994,13.71,49.019608,0,7850,0,255,6.21817483015791,-0.277777777777779,0,0
1944,952,1013.25,40,18.431372,33.725491,86,-0.78125,2.34375,35,35.686275,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,556.400024,417.899994,13.71,49.019608,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.8353757715119
1945,954,1013.25,40,18.431372,33.725491,86,-0.78125,2.34375,35,30.196079,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,556.400024,417.899994,13.71,48.235294,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.8353757715119
1946,954,1013.25,40,18.431372,33.725491,86,-0.78125,2.34375,35,30.196079,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,554.599976,417,13.691,48.235294,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.8353757715119
1947,954,1013.25,40,18.431372,33.725491,86,-0.78125,2.34375,35,30.196079,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,554.599976,417,13.691,48.235294,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.8353757715119
1948,956,1024,40,18.431372,34.117645,86,-0.78125,2.34375,36,30.196079,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,554.599976,417,13.691,48.235294,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.6481391606293
1949,956,1024,40,18.431372,34.117645,86,-0.78125,2.34375,36,28.627451,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,554.599976,417,13.691,48.235294,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.6481391606293
1950,956,1024,40,18.431372,34.117645,86,-0.78125,2.34375,36,28.627451,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,552.799988,415.200012,13.691,48.235294,0,7850,0,255,6.06651202942235,0,1892.32403146433,17.6481391606293
1951,956,1024,40,18.431372,25.490196,86,-0.78125,2.34375,36,28.627451,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,552.799988,415.200012,13.691,48.235294,0,7850,0,255,6.06651202942235,-0.555555555555555,0,0
1952,958,1017,38,16.078432,25.490196,86,-0.78125,2.34375,24,28.627451,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,552.799988,415.200012,13.691,48.235294,0,7850,0,255,5.76318642795123,0,1749.97752575017,16.4329256351171
1953,958,1017,38,16.078432,25.490196,86,-0.78125,2.34375,24,27.058823,50.588234,16.078432,31.764706,18.431372,0,102,0,45,0,550.799988,413.299988,13.671,24.313726,0,7850,0,255,5.76318642795123,0,1749.97752575017,16.4329256351171
1954,958,1017,38,16.078432,25.490196,86,-0.78125,2.34375,24,27.058823,47.843136,16.078432,31.764706,16.078432,0,102,0,45,0,550.799988,413.299988,13.671,24.313726,0,7851,0,255,5.76318642795123,-0.277777777777779,0,0
1955,958,796.75,37,16.078432,27.450981,87,-0.78125,6.25,27,27.058823,47.843136,16.078432,31.764706,16.078432,0,102,0,46,0,550.799988,413.299988,13.671,24.313726,0,7851,0,255,5.61152362721567,0,1681.58209929805,20.1557691224304
1956,960,796.75,37,16.078432,27.450981,87,-0.78125,6.25,27,27.843138,47.843136,16.078432,31.764706,16.078432,0,102,0,46,0,550.799988,413.299988,13.671,33.333332,0,7851,0,255,5.61152362721567,0,1681.58209929805,20.1557691224304
1957,960,796.75,37,16.078432,27.450981,87,-0.78125,6.25,27,27.843138,57.254902,25.490196,41.568626,22.745098,0,102,7.058824,46,0,549.799988,411.700012,13.769,33.333332,0,7851,0,255,5.61152362721567,0,1681.58209929805,20.1557691224304
1958,960,796.75,37,16.078432,27.450981,87,-0.78125,6.25,27,27.843138,57.254902,25.490196,41.568626,22.745098,0,102,7.058824,46,0,549.799988,411.700012,13.769,33.333332,0,7851,0,255,5.61152362721567,-0.277777777777777,0,0
