Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
608,291,697.5,0,16.470589,26.666666,69,3.90625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.899994,169.600006,14.042,0,0,7499,0,255,0,0,0,0
609,293,697.5,0,16.470589,26.666666,69,3.90625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.899994,169.600006,14.042,0,0,7499,0,255,0,0,0,0
610,293,697.5,0,16.470589,26.666666,69,3.90625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.799988,170.199997,14.023,0,0,7499,0,255,0,0,0,0
611,293,697.5,0,16.470589,26.666666,69,3.90625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.799988,170.199997,14.023,0,0,7499,0,255,0,0,0,0
612,294,689.75,0,16.470589,26.666666,69,3.90625,-2.34375,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,2,372.799988,170.199997,14.023,0,0,7499,0,255,0,0,0,0
613,294,689.75,0,16.470589,26.666666,69,3.90625,-2.34375,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,2,372.799988,170.800003,14.023,0,0,7499,0,255,0,0,0,0
614,294,689.75,0,16.470589,26.666666,69,3.90625,-2.34375,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,2,372.799988,170.800003,14.023,0,0,7499,0,255,0,0,0,0
615,294,687.5,0,16.470589,26.666666,69,3.90625,-3.90625,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.799988,170.800003,14.023,0,0,7499,0,255,0,0,0,0
616,296,687.5,0,16.470589,26.666666,69,3.90625,-3.90625,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.799988,170.800003,14.023,0,0,7499,0,255,0,0,0,0
617,296,687.5,0,16.470589,26.666666,69,3.90625,-3.90625,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.700012,171.5,14.042,0,0,7499,0,255,0,0,0,0
618,296,687.5,0,16.470589,26.666666,69,3.90625,-3.90625,26,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.700012,171.5,14.042,0,0,7499,0,255,0,0,0,0
619,296,687.5,0,16.470589,26.666666,69,3.90625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.700012,171.5,14.042,0,0,7499,0,255,0,0,0,0
620,298,687.5,0,16.470589,26.666666,69,3.90625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.700012,171.5,14.042,0,0,7499,0,255,0,0,0,0
621,298,687.5,0,16.470589,26.666666,69,3.90625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,0,372.600006,171.800003,14.023,0,0,7500,0,255,0,0,0,0
622,298,687.5,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,0,372.600006,171.800003,14.023,0,0,7500,0,255,0,0,0,0
623,300,680.25,0,16.078432,27.058823,70,1.5625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,2,372.600006,171.800003,14.023,0,0,7500,0,255,0,0,0,0
624,300,680.25,0,16.078432,27.058823,70,1.5625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,2,372.600006,172.399994,14.023,0,0,7500,0,255,0,0,0,0
625,300,680.25,0,16.078432,27.058823,70,1.5625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,2,372.600006,172.399994,14.042,0,0,7500,0,255,0,0,0,0
626,300,684.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,-2,372.600006,172.399994,14.042,0,0,7500,0,255,0,0,0,0
627,302,684.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,-2,372.600006,172.399994,14.042,0,0,7500,0,255,0,0,0,0
628,302,684.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,-2,372.5,173,14.042,0,0,7500,0,255,0,0,0,0
629,302,684.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,-2,372.5,173,14.042,0,0,7500,0,255,0,0,0,0
630,302,685.75,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,0,372.5,173,14.042,0,0,7500,0,255,0,0,0,0
631,303,685.75,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,34,0,372.5,173,14.042,0,0,7500,0,255,0,0,0,0
632,303,685.75,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.399994,173.699997,14.042,0,0,7500,0,255,0,0,0,0
633,303,685.75,0,16.470589,27.058823,70,1.5625,0.78125,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.399994,173.699997,14.042,0,0,7500,0,255,0,0,0,0
634,305,685,0,16.470589,27.058823,70,1.5625,0.78125,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,-1,372.399994,173.699997,14.042,0,0,7500,0,255,0,0,0,0
635,305,685,0,16.470589,27.058823,70,1.5625,0.78125,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,-1,372.399994,174,14.042,0,0,7500,0,255,0,0,0,0
636,305,685,0,16.470589,27.058823,70,1.5625,0.78125,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,-1,372.399994,174,14.042,0,0,7500,0,255,0,0,0,0
637,305,679.5,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.399994,174,14.042,0,0,7500,0,255,0,0,0,0
638,307,679.5,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.399994,174,14.042,0,0,7500,0,255,0,0,0,0
639,307,679.5,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.299988,174.600006,14.042,0,0,7500,0,255,0,0,0,0
640,307,679.5,0,16.470589,27.058823,70,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,1,372.299988,174.600006,14.042,0,0,7500,0,255,0,0,0,0
641,307,684.25,0,16.470589,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.299988,174.600006,14.042,0,0,7500,0,255,0,0,0,0
642,309,684.25,0,16.470589,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.299988,174.600006,14.042,0,0,7500,0,255,0,0,0,0
643,309,684.25,0,16.470589,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.200012,175.199997,14.023,0,0,7500,0,255,0,0,0,0
644,309,684.25,0,16.470589,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,34,0,372.200012,175.199997,14.023,0,0,7500,0,255,0,0,0,0
645,311,688.25,0,16.470589,27.058823,70,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,35,-1,372.200012,175.199997,14.023,0,0,7500,0,255,0,0,0,0
646,311,688.25,0,16.470589,27.058823,70,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.470589,0,101,0,35,-1,372.100006,175.800003,14.023,0,0,7500,0,255,0,0,0,0
647,311,688.25,0,16.470589,27.058823,70,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-1,372.100006,175.800003,14.042,0,0,7500,0,255,0,0,0,0
648,311,689,0,16.470589,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372.100006,175.800003,14.042,0,0,7500,0,255,0,0,0,0
649,312,689,0,16.078432,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372.100006,175.800003,14.042,0,0,7500,0,255,0,0,0,0
650,312,689,0,16.078432,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372.100006,176.199997,14.042,0,0,7500,0,255,0,0,0,0
651,312,689,0,16.078432,27.058823,70,1.5625,0,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372.100006,176.199997,14.042,0,0,7500,0,255,0,0,0,0
652,312,679.5,0,16.078432,27.058823,70,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372.100006,176.199997,14.042,0,0,7500,0,255,0,0,0,0
653,314,679.5,0,16.078432,27.058823,70,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372.100006,176.199997,14.042,0,0,7500,0,255,0,0,0,0
654,314,679.5,0,16.078432,27.058823,70,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372,176.800003,14.042,0,0,7500,0,255,0,0,0,0
655,314,679.5,0,16.078432,27.058823,70,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,372,176.800003,14.042,0,0,7500,0,255,0,0,0,0
656,316,679.5,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,372,176.800003,14.042,0,0,7500,0,255,0,0,0,0
657,316,679.5,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.899994,177.399994,14.042,0,0,7500,0,255,0,0,0,0
658,316,679.5,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.899994,177.399994,14.042,0,0,7500,0,255,0,0,0,0
659,316,684.25,0,16.078432,27.058823,70,1.5625,-3.90625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.899994,177.399994,14.042,0,0,7500,0,255,0,0,0,0
660,318,684.25,0,16.078432,27.058823,70,1.5625,-3.90625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.899994,177.399994,14.042,0,0,7500,0,255,0,0,0,0
661,318,684.25,0,16.078432,27.058823,70,1.5625,-3.90625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.899994,178,14.042,0,0,7500,0,255,0,0,0,0
662,318,684.25,0,16.078432,27.058823,70,1.5625,-3.90625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.899994,178,14.042,0,0,7500,0,255,0,0,0,0
663,318,688.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371.899994,178,14.042,0,0,7500,0,255,0,0,0,0
664,320,688.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371.899994,178,14.042,0,0,7500,0,255,0,0,0,0
665,320,688.25,0,16.078432,27.058823,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371.799988,178.300003,14.042,0,0,7500,0,255,0,0,0,0
666,320,688.25,0,16.078432,26.666666,70,1.5625,1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371.799988,178.300003,14.042,0,0,7500,0,255,0,0,0,0
667,322,681.25,0,16.078432,26.666666,71,1.5625,-3.125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.799988,178.300003,14.042,0,0,7500,0,255,0,0,0,0
668,322,681.25,0,16.078432,26.666666,71,1.5625,-3.125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.700012,178.300003,14.042,0,0,7500,0,255,0,0,0,0
669,322,681.25,0,16.078432,26.666666,71,1.5625,-3.125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.700012,179,14.042,0,0,7500,0,255,0,0,0,0
670,322,683.5,0,16.078432,27.058823,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.700012,179,14.042,0,0,7500,0,255,0,0,0,0
671,323,683.5,0,16.078432,27.058823,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-1,371.700012,179,14.042,0,0,7500,0,255,0,0,0,0
672,323,683.5,0,16.078432,27.058823,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-1,371.700012,179.600006,14.042,0,0,7500,0,255,0,0,0,0
673,323,683.5,0,16.078432,27.058823,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-1,371.700012,179.600006,14.042,0,0,7500,0,255,0,0,0,0
674,323,678.75,0,16.078432,26.666666,71,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.700012,179.600006,14.042,0,0,7500,0,255,0,0,0,0
675,325,678.75,0,16.078432,26.666666,71,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.700012,179.600006,14.042,0,0,7500,0,255,0,0,0,0
676,325,678.75,0,16.078432,26.666666,71,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.600006,180.100006,14.023,0,0,7500,0,255,0,0,0,0
677,325,678.75,0,16.078432,26.666666,71,1.5625,-1.5625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.600006,180.100006,14.023,0,0,7500,0,255,0,0,0,0
678,327,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.600006,180.100006,14.023,0,0,7500,0,255,0,0,0,0
679,327,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.600006,180.100006,14.023,0,0,7500,0,255,0,0,0,0
680,327,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.600006,180.399994,14.042,0,0,7500,0,255,0,0,0,0
681,327,677.25,0,16.078432,27.058823,71,1.5625,-1.5625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,1,371.600006,180.399994,14.042,0,0,7500,0,255,0,0,0,0
682,329,677.25,0,16.078432,27.058823,71,1.5625,-1.5625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.600006,180.399994,14.042,0,0,7500,0,255,0,0,0,0
683,329,677.25,0,16.078432,27.058823,71,1.5625,-1.5625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.5,181,14.042,0,0,7500,0,255,0,0,0,0
684,329,677.25,0,16.078432,27.058823,71,1.5625,-1.5625,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.5,181,14.042,0,0,7500,0,255,0,0,0,0
685,329,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.5,181,14.042,0,0,7500,0,255,0,0,0,0
686,331,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.5,181,14.042,0,0,7500,0,255,0,0,0,0
687,331,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.399994,181.5,14.042,0,0,7500,0,255,0,0,0,0
688,331,677.25,0,16.078432,26.666666,71,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.399994,181.5,14.042,0,0,7500,0,255,0,0,0,0
689,331,683.5,0,16.078432,26.666666,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.399994,181.5,14.042,0,0,7500,0,255,0,0,0,0
690,332,683.5,0,16.078432,26.666666,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.399994,181.5,14.042,0,0,7500,0,255,0,0,0,0
691,332,683.5,0,16.078432,26.666666,71,1.5625,-1.5625,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.100006,14.023,0,0,7500,0,255,0,0,0,0
692,332,683.5,0,16.078432,26.666666,71,1.5625,-5.46875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.100006,14.023,0,0,7500,0,255,0,0,0,0
693,334,681.25,0,16.078432,26.666666,71,1.5625,-5.46875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.100006,14.023,0,0,7500,0,255,0,0,0,0
694,334,681.25,0,16.078432,26.666666,71,1.5625,-5.46875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.600006,14.042,0,0,7500,0,255,0,0,0,0
695,334,681.25,0,16.078432,26.666666,71,1.5625,-5.46875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.600006,14.042,0,0,7500,0,255,0,0,0,0
696,334,675.75,0,16.078432,26.666666,71,1.5625,0,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.600006,14.042,0,0,7500,0,255,0,0,0,0
697,336,675.75,0,16.078432,26.666666,71,1.5625,0,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.299988,182.600006,14.042,0,0,7500,0,255,0,0,0,0
698,336,675.75,0,16.078432,26.666666,71,1.5625,0,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.200012,182.899994,14.003,0,0,7500,0,255,0,0,0,0
699,336,675.75,0,16.078432,26.666666,71,1.5625,0,28,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.200012,182.899994,14.003,0,0,7500,0,255,0,0,0,0
700,336,676.5,0,16.078432,26.666666,71,1.5625,-4.6875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.200012,182.899994,14.003,0,0,7500,0,255,0,0,0,0
701,338,676.5,0,16.078432,26.666666,71,1.5625,-4.6875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.200012,182.899994,14.003,0,0,7500,0,255,0,0,0,0
702,338,676.5,0,16.078432,26.666666,71,1.5625,-4.6875,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.100006,183.399994,13.984,0,0,7500,0,255,0,0,0,0
703,338,676.5,0,16.078432,26.666666,72,1.5625,-0.78125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371.100006,183.399994,13.984,0,0,7500,0,255,0,0,0,0
704,340,679.5,0,16.078432,26.666666,72,1.5625,-0.78125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371.100006,183.399994,13.984,0,0,7500,0,255,0,0,0,0
705,340,679.5,0,16.078432,26.666666,72,1.5625,-0.78125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371,184,13.984,0,0,7500,0,255,0,0,0,0
706,340,679.5,0,16.078432,26.666666,72,1.5625,-0.78125,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-2,371,184,14.003,0,0,7500,0,255,0,0,0,0
707,340,671.75,0,16.078432,26.666666,72,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371,184,14.003,0,0,7500,0,255,0,0,0,0
708,341,671.75,0,16.078432,26.666666,72,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371,184,14.003,0,0,7500,0,255,0,0,0,0
709,341,671.75,0,16.078432,26.666666,72,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371,184.5,14.003,0,0,7500,0,255,0,0,0,0
710,341,671.75,0,16.078432,26.666666,72,1.5625,-3.90625,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371,184.5,14.003,0,0,7500,0,255,0,0,0,0
711,341,671.75,0,16.078432,26.666666,72,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371,184.5,14.003,0,0,7500,0,255,0,0,0,0
712,343,671.75,0,16.078432,26.666666,72,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,371,184.5,14.003,0,0,7500,0,255,0,0,0,0
713,343,671.75,0,16.078432,26.666666,72,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.899994,184.800003,13.984,0,0,7500,0,255,0,0,0,0
714,343,671.75,0,16.078432,26.666666,72,1.5625,-2.34375,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.899994,184.800003,13.984,0,0,7500,0,255,0,0,0,0
715,345,667.75,0,16.078432,26.666666,72,0.78125,-2.34375,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.899994,184.800003,13.984,0,0,7500,0,255,0,0,0,0
716,345,667.75,0,16.078432,26.666666,72,0.78125,-2.34375,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.799988,185.300003,13.984,0,0,7500,0,255,0,0,0,0
717,345,667.75,0,16.078432,26.666666,72,0.78125,-2.34375,26,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.799988,185.300003,14.003,0,0,7500,0,255,0,0,0,0
718,345,667,0,16.078432,26.666666,72,0,-3.125,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.799988,185.300003,14.003,0,0,7500,0,255,0,0,0,0
719,347,667,0,16.078432,26.666666,72,0,-3.125,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.799988,185.300003,14.003,0,0,7500,0,255,0,0,0,0
720,347,667,0,16.078432,26.666666,72,0,-3.125,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.799988,185.899994,14.003,0,0,7500,0,255,0,0,0,0
721,347,667,0,16.078432,26.666666,72,0,-3.125,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,0,370.799988,185.899994,14.003,0,0,7500,0,255,0,0,0,0
722,347,671,0,16.078432,27.058823,72,0,0.78125,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-1,370.799988,185.899994,14.003,0,0,7500,0,255,0,0,0,0
723,349,671,0,16.078432,27.058823,72,0,0.78125,27,35.294117,47.843136,16.078432,31.764706,16.078432,0,101,0,35,-1,370.799988,185.899994,14.003,0,0,7500,0,255,0,0,0,0
724,349,671,0,16.078432,27.058823,72,0,0.78125,27,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,-1,370.700012,186.399994,14.003,0,0,7500,0,255,0,0,0,0
725,349,671,0,16.078432,26.666666,73,0,0.78125,27,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,-1,370.700012,186.399994,14.003,0,0,7500,0,255,0,0,0,0
726,351,660,0,16.078432,26.666666,73,0,-3.90625,27,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.700012,186.399994,14.003,0,0,7500,0,255,0,0,0,0
727,351,660,0,16.078432,26.666666,73,0,-3.90625,27,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.700012,186.699997,14.003,0,0,7500,0,255,0,0,0,0
728,351,660,0,16.078432,26.666666,73,0,-3.90625,27,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.700012,186.699997,14.003,0,0,7500,0,255,0,0,0,0
729,351,661.5,0,16.078432,26.666666,73,0,-1.5625,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,-1,370.700012,186.699997,14.003,0,0,7500,0,255,0,0,0,0
730,352,661.5,0,16.078432,26.666666,73,0,-1.5625,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,-1,370.700012,186.699997,14.003,0,0,7500,0,255,0,0,0,0
731,352,661.5,0,16.078432,26.666666,73,0,-1.5625,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,-1,370.600006,187.300003,13.984,0,0,7500,0,255,0,0,0,0
732,352,661.5,0,16.078432,26.666666,73,0,-1.5625,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,-1,370.600006,187.300003,13.984,0,0,7500,0,255,0,0,0,0
733,352,657.75,0,16.078432,26.666666,73,0,-3.125,28,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.600006,187.300003,13.984,0,0,7500,0,255,0,0,0,0
734,354,657.75,0,16.078432,26.666666,73,0,-3.125,28,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.600006,187.300003,13.984,0,0,7500,0,255,0,0,0,0
735,354,657.75,0,16.078432,26.666666,73,0,-3.125,28,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.5,187.800003,14.003,0,0,7500,0,255,0,0,0,0
736,354,657.75,0,16.078432,26.666666,73,0,-3.125,28,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,1,370.5,187.800003,14.003,0,0,7500,0,255,0,0,0,0
737,356,654.5,0,16.078432,26.666666,73,0,-0.78125,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,0,370.5,187.800003,14.003,0,0,7500,0,255,0,0,0,0
738,356,654.5,0,16.078432,26.666666,73,0,-0.78125,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,0,370.399994,188.300003,14.003,0,0,7500,0,255,0,0,0,0
739,356,654.5,0,16.078432,26.666666,73,0,-0.78125,26,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,0,370.399994,188.300003,14.003,0,0,7500,0,255,0,0,0,0
740,356,661.5,0,16.078432,26.666666,73,0,-3.90625,28,35.294117,47.450981,16.078432,31.764706,16.078432,0,101,0,35,0,370.399994,188.300003,14.003,0,0,7500,0,255,0,0,0,0
